Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20)
0.0015413479519629039,0.03159427132446203,3.689261555086003e-05,0.938,0.0,0.0,0.0011061786437284392,0.00015187091724663137,0.04998488873026019,2.072852186022196e-14,-5.210504672664256e-30,0.0016428815922828934,5.297259962288516e-25,1.1672077452280248e-48,6.452163911091402e-07,-5.5015784641057385e-24,0.019710724212452353,1.3966149639577488e-08,6.403007993783618e-12,0.00035187289007428666,2.254945433855679e-06,1.4544449983255382e-07,-8.789125049542858e-32,4.177381241759924e-24,1.415580759015484e-06,1.5603511521048004e-06
0.001543491545802136,0.03159427132446203,3.6871796558543524e-05,0.938,0.0,0.0,0.0011057892846864877,0.00015160672727069772,0.04998490812002175,2.0790882057775265e-14,-5.229678692004755e-30,0.0016429804044388137,-1.9910720981119754e-24,-1.8168910189416046e-49,6.449895342393063e-07,1.9215111920444683e-23,0.01971123342950052,1.396795702211754e-08,6.402020920825209e-12,0.0003517693411293761,2.2546953045314913e-06,1.4544248840693478e-07,5.813626075565657e-30,-1.4867096869402062e-23,1.4180743201319978e-06,1.55895406259415e-06
0.0015456351396413682,0.03159427132446203,3.685103415657172e-05,0.938,0.0,0.0,0.0011054008844564316,0.0001513431821402314,0.049984927477360656,2.0853310258941227e-14,-5.240555859158828e-30,0.0016430789747286798,7.5723275343236705e-25,-9.512579810043274e-49,6.44763236035716e-07,-6.426559550280822e-24,0.019711741388721726,1.3969766430970354e-08,6.401036058588394e-12,0.0003516660334793552,2.2544456572934206e-06,1.454405376159079e-07,-5.022389064664716e-30,5.248678862180974e-24,1.420567894457134e-06,1.5575608862286137e-06
0.0015477787334806003,0.03159427132446203,3.683032812282302e-05,0.938,0.0,0.0,0.0011050134396326946,0.00015108027956959073,0.04998494680240718,2.0915806385370267e-14,-5.193314740202397e-30,0.0016431773039658362,2.858594425449885e-24,2.1115742552676878e-48,6.445374945147225e-07,-2.810235027545854e-23,0.019712248094558994,1.3971577857659204e-08,6.400053400096742e-12,0.00035156296631059196,2.2541964907855415e-06,1.454386472354165e-07,-5.941326389194398e-30,2.16845688641133e-23,1.423061482928805e-06,1.5561716077090795e-06
0.0015499223273198325,0.03159427132446203,3.68096782363578e-05,0.938,0.0,0.0,0.0011046269468263069,0.0001508180172842613,0.04998496609529084,2.0978370358869536e-14,-5.213882452930097e-30,0.0016432753929598455,-3.7393877479072424e-24,7.059626639065956e-49,6.443123077023406e-07,3.496537512184977e-23,0.019712753551433777,1.3973391293774268e-08,6.399072938403807e-12,0.00035146013881323743,2.25394780365724e-06,1.4543681704249012e-07,1.4239154988514518e-29,-2.746411483652207e-23,1.4255550864814475e-06,1.5547862118156353e-06
0.0015520659211590646,0.03159427132446203,3.6789084277410574e-05,0.938,0.0,0.0,0.0011042414026648,0.0001505563930207886,0.04998498535614055,2.104100210140228e-14,-5.2876786733378105e-30,0.001643373242516509,-1.8791401794530503e-24,-4.169321743079121e-48,6.440876736341873e-07,2.01275010086e-23,0.01971325776374606,1.3975206730925061e-08,6.398094666588593e-12,0.0003513575501812036,2.253699594563183e-06,1.4543504681523934e-07,-2.0101524541638586e-30,-1.5036737426147278e-23,1.4280487060460354e-06,1.553404683407073e-06
0.0015542095149982968,0.03159427132446203,3.6768546027381944e-05,0.938,0.0,0.0,0.0011038568037921046,0.0001502954045267079,0.04998500458508448,2.110370153508714e-14,-5.182753481381291e-30,0.0016434708534378913,8.171914480937745e-24,2.7299138201663815e-48,6.438635903554465e-07,-7.814791270440579e-23,0.019713760735874546,1.3977024160734932e-08,6.3971185777650185e-12,0.0003512551996121406,2.2534518621632798e-06,1.4543333633284854e-07,-2.3631523503988944e-29,6.102428771468261e-23,1.430542342550097e-06,1.55202700742037e-06
0.001556353108837529,0.03159427132446203,3.6748063268830985e-05,0.938,0.0,0.0,0.00110347314686845,0.00015003504956047662,0.04998502378225016,2.116646858219749e-14,-5.132058478394385e-30,0.00164356822652234,-3.551985923554251e-24,6.015593107109415e-48,6.436400559207895e-07,3.008914633883406e-23,0.019714262472176735,1.3978843574927764e-08,6.396144665081009e-12,0.00035115308630741455,2.2532046051226783e-06,1.454316853755704e-07,2.4482160645031338e-29,-2.4679193224016544e-23,1.4330359969177335e-06,1.5506531688701832e-06
0.001558496702676761,0.03159427132446203,3.672763578546715e-05,0.938,0.0,0.0,0.0011030904285702589,0.0001497753258914054,0.04998504294776445,2.1229303165160773e-14,-5.37862726479874e-30,0.0016436653625645115,-1.1467773201212967e-23,-1.0244147571941645e-47,6.434170683942886e-07,1.1280634049441478e-22,0.019714762976989094,1.3980664965264486e-08,6.395172921702357e-12,0.00035105120947208536,2.2529578221117346e-06,1.4543009372472016e-07,2.0521193157816554e-29,-8.719171513294374e-23,1.435529670069634e-06,1.5492831528483476e-06
0.00156042593713207,0.03159427132446203,3.67092981328816e-05,0.938,0.0,0.0,0.001102746781892692,0.0001495421125133413,0.049985060169769675,2.1285911968991908e-14,-5.625733783372598e-30,0.0016437525829851422,2.8998471262851312e-24,-2.3488192723325595e-47,6.432168456344524e-07,-2.6365335448600744e-23,0.019715212381963623,1.3982305899326992e-08,6.3943002017975394e-12,0.0003509597218475641,2.252736121602442e-06,1.4542871176606839e-07,-1.2051291501359947e-29,2.120142526101218e-23,1.4377739927251088e-06,1.5480533944306326e-06
0.0015623551715873787,0.03159427132446203,3.669100492285712e-05,0.938,0.0,0.0,0.001102403890422409,0.00014930940707683457,0.04998507736633104,2.1342575357819706e-14,-5.661898609584403e-30,0.001643839612616372,2.5549222795123883e-25,-2.0499300745912016e-47,6.430170629116357e-07,-5.126798327188789e-24,0.019715660796058864,1.3983948421376362e-08,6.3934292285928345e-12,0.0003508684245479736,2.252514803022279e-06,1.45427377511409e-07,9.022230231175439e-30,3.0290383287812484e-24,1.4400183320052546e-06,1.5468267094870238e-06
0.0015642844060426875,0.03159427132446203,3.6672756000077824e-05,0.938,0.0,0.0,0.0011020617517697737,0.00014907720797799624,0.04998509453753964,2.139929327541125e-14,-6.001272888427767e-30,0.0016439264520299185,-2.4162120072663907e-23,-3.461768006056428e-47,6.428177188339106e-07,2.3980865924890043e-22,0.019716108222392885,1.3985592525527683e-08,6.392559997170538e-12,0.00035077731700138936,2.2522938654126445e-06,1.4542609080350133e-07,3.112245219380988e-29,-1.8558337871945092e-22,1.4422626885742298e-06,1.5456030873078445e-06
0.0015662136404979963,0.03159427132446203,3.6654551209963597e-05,0.938,0.0,0.0,0.0011017203635555256,0.0001488455136198923,0.049985111683486155,2.1456065665633107e-14,-6.073753767442177e-30,0.0016440131017951298,5.25812635073648e-24,-3.454577745774772e-47,6.426188120154162e-07,-3.937107101644832e-23,0.019716554664070258,1.3987238205828976e-08,6.391692502624249e-12,0.00035068639863825637,2.252073307818263e-06,1.454248514857728e-07,-5.246795196219309e-29,3.473231713912929e-23,1.4445070630939832e-06,1.5443825172328241e-06
0.0015677202738164533,0.03159427132446203,3.664036479241558e-05,0.938,0.0,0.0,0.0011014542771803776,0.00014866492216968673,0.04998512505608295,2.1500439840181794e-14,-5.736576966591131e-30,0.0016440806393059585,2.1894685762535984e-26,-1.2159586082040265e-47,6.424637791625574e-07,-2.5891238976116708e-24,0.019716902629407403,1.3988524490130203e-08,6.391016238521244e-12,0.00035061552724761615,2.2519013272857206e-06,1.4542391649741907e-07,9.499993654870577e-30,6.44797572198405e-25,1.4462598175738894e-06,1.5434314301431403e-06
0.0015690046307032586,0.03159427132446203,3.662829244691208e-05,0.938,0.0,0.0,0.001101227806416828,0.00014851121544108691,0.04998513644370611,2.1538293594219606e-14,-5.51143962236242e-30,0.0016441381220308688,-1.365533052773693e-24,2.1129884884112754e-48,6.42331828003791e-07,1.4313053070206873e-23,0.01971719878719317,1.3989621760574456e-08,6.3904405772382416e-12,0.0003505552022723797,2.2517549015624527e-06,1.4542314213992823e-07,-2.9179041745008257e-30,-1.0588532726092368e-23,1.4477539941040691e-06,1.5426221195706678e-06
0.001570288987590064,0.03159427132446203,3.661623949480633e-05,0.938,0.0,0.0,0.0011010016656878658,0.00014835773069551516,0.049985147820230634,2.1576171429932945e-14,-5.506888096811893e-30,0.0016441955213163588,9.428260669905893e-25,2.328135333861914e-48,6.422000691473352e-07,-8.39864642533669e-24,0.01971749451191924,1.3990719723221121e-08,6.389865680469147e-12,0.00035049496053030435,2.2516086432328602e-06,1.4542238861734034e-07,-2.7195786978596162e-30,6.984585675133158e-24,1.449248179303845e-06,1.5418141502267754e-06
0.0015715733444768693,0.03159427132446203,3.6604205891191795e-05,0.938,0.0,0.0,0.001100775854301404,0.00014820446746844018,0.04998515918568283,2.161407333085487e-14,-5.611617233743924e-30,0.0016442528373281494,-4.388119559978991e-24,-3.90445197436829e-48,6.420685021900674e-07,3.371793504232466e-23,0.019717789804488715,1.3991818376343497e-08,6.389291546789704e-12,0.00035043480185560703,2.2514625520182994e-06,1.4542165588411646e-07,4.5394100671679933e-29,-3.012303358431858e-23,1.4507423733664246e-06,1.5410075190133312e-06
0.0015728577013636746,0.03159427132446203,3.659219159130299e-05,0.938,0.0,0.0,0.0011005503715673468,0.000148051425296666,0.049985170540089,2.1651999280537632e-14,-5.701021315719037e-30,0.0016443100702315096,-3.086364154082332e-24,-8.416302742199373e-48,6.419371267300059e-07,3.1145556244150516e-23,0.019718084665802132,1.3992917718210762e-08,6.388718174772965e-12,0.0003503747260829601,2.251316627640757e-06,1.4542094389484705e-07,-3.655314908528058e-30,-2.380141657546446e-23,1.4522365764845894e-06,1.54020222284168e-06
0.00157414205825048,0.03159427132446203,3.658019655051484e-05,0.938,0.0,0.0,0.0011003252167975834,0.00014789860371832675,0.0499851818834753,2.1689949262552703e-14,-5.6951853889306795e-30,0.0016443672201912516,6.503011854561568e-24,-6.72738476951332e-48,6.418059423663448e-07,-5.311424112914244e-23,0.019718379096757437,1.3994017747091258e-08,6.388145563000626e-12,0.00035031473304748936,2.2511708698228593e-06,1.4542025260424843e-07,-5.055878094513326e-29,4.5800882238317803e-23,1.453730788850695e-06,1.539398258632606e-06
0.0015754264151372852,0.03159427132446203,3.656822072434224e-05,0.938,0.0,0.0,0.0011001003893059832,0.00014774600227288235,0.04998519321586785,2.1727923260490675e-14,-5.648286573651737e-30,0.0016444242873717382,-1.9959562882297553e-24,-2.847801351252443e-48,6.41674948699439e-07,8.214455199389592e-24,0.01971867309825,1.3995118461301955e-08,6.387573710062938e-12,0.00035025482258477285,2.2510252782878986e-06,1.4541958196716898e-07,5.689547917015091e-29,-1.1062926183873912e-23,1.4552250106566773e-06,1.5385956233162991e-06
0.0015767107720240905,0.03159427132446203,3.6556264068439424e-05,0.938,0.0,0.0,0.0010998758884083856,0.00014759362050111293,0.049985204537292674,2.1765921257961224e-14,-5.6436581083562514e-30,0.0016444812719368805,-7.96935684144665e-24,-2.337985310536742e-48,6.415441453307524e-07,7.216568078107709e-23,0.019718966671172667,1.399621985916691e-08,6.387002614541127e-12,0.0003501949945308388,2.250879852759805e-06,1.45418931938591e-07,2.5298729720783293e-29,-5.878063366189412e-23,1.4567192420940531e-06,1.5377943138323167e-06
0.0015779951289108959,0.03159427132446203,3.654432653859936e-05,0.938,0.0,0.0,0.001099651713422592,0.00014744145794511464,0.049985215847775696,2.1803943238593082e-14,-5.6757695367883435e-30,0.0016445381740501405,8.615162602639216e-25,-4.2201749169466204e-48,6.414135318629215e-07,-5.63543263101761e-24,0.019719259816415678,1.3997321938967558e-08,6.386432275026668e-12,0.00035013524872216467,2.2507345929631226e-06,1.454183024736332e-07,-9.807665901123885e-30,5.835523042827774e-24,1.458213483353924e-06,1.536994327129549e-06
0.0015792794857977012,0.03159427132446203,3.65324080907532e-05,0.938,0.0,0.0,0.0010994278636683584,0.0001472895141482939,0.04998522714734279,2.184198918603394e-14,-5.698197253760264e-30,0.0016445949938745342,4.106555695777268e-26,-5.121915253873941e-48,6.412831078997223e-07,-8.498494865556328e-25,0.01971955253486676,1.399842469899568e-08,6.385862690119067e-12,0.0003500755849956748,2.2505894986230325e-06,1.4541769352753623e-07,2.6429332169552832e-30,4.635413170344683e-25,1.4597077346269703e-06,1.5361956601661804e-06
0.0015805638426845065,0.03159427132446203,3.652050868096988e-05,0.938,0.0,0.0,0.0010992043384673918,0.0001471377886553636,0.049985238436019735,2.188005908395047e-14,-5.7361334233890146e-30,0.001644651731572631,-2.5742797837844313e-24,-6.702765469902649e-48,6.411528730460533e-07,2.4392739747255794e-23,0.0197198448274111,1.3999528137581207e-08,6.385293858415282e-12,0.00035001600318873956,2.2504445694653695e-06,1.4541710505566615e-07,7.729438141566171e-31,-1.9535728632148785e-23,1.4612019961034527e-06,1.535398309909659e-06
0.0015818481995713118,0.03159427132446203,3.650862826545544e-05,0.938,0.0,0.0,0.0010989811371433411,0.0001469862810123383,0.04998524971383221,2.1918152916028225e-14,-5.745831180212382e-30,0.001644708387306557,1.1966057359141665e-24,-6.33179717172633e-48,6.410228269079486e-07,-9.793736635490007e-24,0.019720136694931372,1.4000632253031827e-08,6.384725778516701e-12,0.00034995650313917345,2.2502998052165837e-06,1.4541653701351494e-07,-7.471961917115493e-30,8.569811170369643e-24,1.4626962679732147e-06,1.5346022733366617e-06
0.0015831325564581171,0.03159427132446203,3.6496766800552576e-05,0.938,0.0,0.0,0.0010987582590217876,0.00014683499076652908,0.04998526098080587,2.1956270665971615e-14,-5.7295089993232566e-30,0.0016447649612379952,7.23363652719952e-25,-4.3876666679898723e-48,6.408929690925718e-07,-7.37631417644657e-24,0.019720428138307728,1.4001737043675766e-08,6.384158449031051e-12,0.00034989708468523344,2.2501552056037673e-06,1.4541598935670497e-07,2.712259114246744e-30,5.688582573010479e-24,1.464190550425687e-06,1.5338075474330566e-06
0.0015844169133449224,0.03159427132446203,3.6484924242740025e-05,0.938,0.0,0.0,0.001098535703430243,0.00014668391746653844,0.049985272236966215,2.1994412317503852e-14,-5.731929868813662e-30,0.0016448214535281864,-1.2210491351037829e-24,-3.888875046313211e-48,6.40763299208204e-07,1.1074500012141878e-23,0.019720719158417804,1.4002842507854637e-08,6.383591868567196e-12,0.0003498377476656177,2.25001077035464e-06,1.4541546204098866e-07,2.517241764068013e-30,-9.104816671477546e-24,1.4656848436498892e-06,1.5330141291938658e-06
0.0015857012702317277,0.03159427132446203,3.647310054863203e-05,0.938,0.0,0.0,0.0010983134696981379,0.00014653306066225624,0.04998528348233875,2.2032577854366897e-14,-5.7350233634943665e-30,0.001644877864337935,4.22413336995868e-25,-3.578851450349534e-48,6.40633816864248e-07,-3.2189885839682965e-24,0.019721009756136755,1.400394864389228e-08,6.383026035737703e-12,0.00034977849191946385,2.2498664991975365e-06,1.4541495502224576e-07,-3.616662934772287e-30,2.9558750772230758e-24,1.467179147834428e-06,1.5322220156232323e-06
0.001586985627118533,0.03159427132446203,3.646129567497781e-05,0.938,0.0,0.0,0.0010980915571568146,0.0001463824199048542,0.04998529471694884,2.207076726032144e-14,-5.727848493233526e-30,0.0016449341938276046,4.806547173633561e-25,-2.6677972310347606e-48,6.405045216712189e-07,-4.6948894803416046e-24,0.01972129993233723,1.4005055450121558e-08,6.382460949160083e-12,0.0003497193172863473,2.2497223918614192e-06,1.4541446825648146e-07,1.1053048889519137e-30,3.732742549505671e-24,1.4686734631674986e-06,1.531431203734385e-06
0.0015882699840053384,0.03159427132446203,3.6449509578661016e-05,0.938,0.0,0.0,0.001097869965139525,0.00014623199474678207,0.049985305940821775,2.210898051914681e-14,-5.7314439591892845e-30,0.0016449904421571243,-6.1022212706571745e-25,-2.511522680625523e-48,6.403754132407426e-07,5.440694376874808e-24,0.019721589687889434,1.4006162924890416e-08,6.381896607454326e-12,0.0003496602236062797,2.2495784480758753e-06,1.4541400169982573e-07,1.6501093713539675e-30,-4.519643209860245e-24,1.4701677898368866e-06,1.5306416905496054e-06
0.0015895543408921437,0.03159427132446203,3.643774221669928e-05,0.938,0.0,0.0,0.001097648692981417,0.00014608178474176235,0.04998531715398281,2.2147217614640982e-14,-5.7353576881802276e-30,0.0016450466094859878,1.1848219855775104e-25,-2.4118577700579147e-48,6.402464911855512e-07,-6.8826042347016155e-25,0.01972187902366106,1.4007271066543813e-08,6.381333009243829e-12,0.00034960121071970823,2.249434667571113e-06,1.4541355530853324e-07,-1.949236919666878e-30,7.584103398603492e-25,1.4716621280299683e-06,1.5298534731001922e-06
0.001590838697778949,0.03159427132446203,3.64259935462436e-05,0.938,0.0,0.0,0.0010974277400195335,0.0001459317894447861,0.04998532835645708,2.218547853062048e-14,-5.730769228594826e-30,0.0016451026959732548,3.065918745736673e-25,-1.794964693092902e-48,6.401177551194784e-07,-2.880261012286287e-24,0.019722167940517378,1.4008379873432005e-08,6.380770153156211e-12,0.0003495422784675127,2.2492910500779543e-06,1.454131290389842e-07,3.2746704895229384e-31,2.3543291122189263e-24,1.4731564779337119e-06,1.5290665484264266e-06
0.0015921230546657543,0.03159427132446203,3.641426352457784e-05,0.938,0.0,0.0,0.0010972071055928014,0.00014578200841210804,0.049985339548269656,2.2223763250920372e-14,-5.731471708355182e-30,0.0016451587017775548,-2.9130368094954334e-25,-1.576133997246257e-48,6.399892046574557e-07,2.5488641477609127e-24,0.01972245643932117,1.4009489343914756e-08,6.380208037822142e-12,0.00034948342669100516,2.2491475953278455e-06,1.4541272284768347e-07,1.0511670670267416e-30,-2.1349649402245918e-24,1.4746508397346797e-06,1.5282809135775409e-06
0.0015934074115525596,0.03159427132446203,3.640255210911824e-05,0.938,0.0,0.0,0.0010969867890420278,0.00014563244120124205,0.049985350729445543,2.226207175939419e-14,-5.733991940787386e-30,0.0016452146270570858,6.992944993497506e-27,-1.5175960543743714e-48,6.398608394155092e-07,1.6500953167581163e-25,0.019722744520932815,1.4010599476352483e-08,6.379646661875676e-12,0.0003494246552319278,2.2490043030528405e-06,1.454123366912601e-07,-9.873008399113734e-31,-2.2046510134207802e-26,1.4761452136190288e-06,1.5274965656116803e-06
