Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38),N2X(46)
4.04952782331945e-06,0.05842168493353951,7.97658179327416e-05,0.938,0.0,0.0,0.02614834808285956,0.0036030793263659034,0.049801563505602775,2.8473900698728343e-08,-1.8588987682964469e-25,0.0019978134264313717,9.190786025933974e-27,-5.4318781111214046e-34,7.707389579063786e-07,2.6415950523660806e-17,0.012991501237707629,4.2742561875192665e-07,5.864999869077091e-09,7.262702655708597e-07,4.3836875771180384e-07,1.4852215285960853e-08,2.7185458934548236e-29,-2.0966691361791112e-27,2.612624477130467e-07,0.00015926998399542257,2.545900668325436e-07,9.200723062258452e-11
4.0518979196683995e-06,0.05842168493353951,7.975260144643454e-05,0.938,0.0,0.0,0.026145263895794926,0.0036015379268150515,0.049801550081080295,2.8540403782537674e-08,-1.8588997386478878e-25,0.001997812118851037,1.5560395946357194e-26,-5.4057854451460955e-34,7.706478409006847e-07,2.6447351514618192e-17,0.012994597552678854,4.277818868237762e-07,5.8647698276288864e-09,7.261792248995038e-07,4.3835322674649634e-07,1.4860503128821673e-08,3.1464744463564777e-28,-3.213655769461739e-27,2.6172057041129124e-07,0.00015929221178679029,2.545955916721575e-07,9.21794767247308e-11
4.054268016017349e-06,0.05842168493353951,7.973939113635706e-05,0.938,0.0,0.0,0.026142181782183735,0.003599997549935318,0.04980153669177,2.8607011041910875e-08,-1.858809254959632e-25,0.001997810810090598,-3.0404474459814817e-27,-5.379573384150341e-34,7.70556785606141e-07,2.6478765869016545e-17,0.012997691787033614,4.281381743825553e-07,5.86454012472914e-09,7.260882478774323e-07,4.3833771500286087e-07,1.4868789912342522e-08,-2.334477438928094e-28,1.0974876490314952e-26,2.6217912815061876e-07,0.00015931440291879734,2.54601069690509e-07,9.235190952708762e-11
4.056638112366299e-06,0.05842168493353951,7.972618699891081e-05,0.938,0.0,0.0,0.02613910173991703,0.0035984581946916653,0.04980152333762929,2.8673722547145422e-08,-1.8587158553849806e-25,0.0019978095001501033,3.847247957103333e-27,-5.353482385052225e-34,7.704657919596814e-07,2.651019225804727e-17,0.013000783942884639,4.2849448136155045e-07,5.864310759927142e-09,7.259973344367295e-07,4.38322222453338e-07,1.4877075637065004e-08,2.0707837574707935e-28,-1.4445842011008536e-27,2.6263812091658477e-07,0.00015933655743587173,2.5460650096729515e-07,9.2524529057303e-11
4.059008208715249e-06,0.05842168493353951,7.971298903049913e-05,0.938,0.0,0.0,0.026136023766888828,0.00359691986005052,0.049801510018615644,2.8740538368491874e-08,-1.858651716450864e-25,0.0019978081890296025,-6.281989596356379e-27,-5.32759910407723e-34,7.703748598983309e-07,2.654163185297646e-17,0.013003874022341667,4.288508076942065e-07,5.864081732745676e-09,7.259064845095844e-07,4.383067490704106e-07,1.4885360303531816e-08,-2.167303163608812e-28,6.811911988870654e-27,2.6309754869463136e-07,0.00015935867538237894,2.5461188558206954e-07,9.269733534280131e-11
4.0613783050641985e-06,0.05842168493353951,7.969979722752705e-05,0.938,0.0,0.0,0.026132947860996125,0.0035953825449797534,0.04980149673468659,2.880745857615433e-08,-1.8586172871436092e-25,0.0019978068767291467,5.3201759527246076e-27,-5.301923753277237e-34,7.702839893592017e-07,2.6573083780181688e-17,0.013006962027511493,4.292071533141238e-07,5.863853042732413e-09,7.258156980282812e-07,4.382912948266109e-07,1.4893643912286688e-08,2.1078381051754167e-28,-3.769024357491207e-27,2.635574114700875e-07,0.00015938075680262267,2.546172236142425e-07,9.287032841106851e-11
4.063748401413148e-06,0.05842168493353951,7.968661158640124e-05,0.938,0.0,0.0,0.026129874020138846,0.0035938462484486813,0.04980148348579971,2.8874483240290392e-08,-1.858575119780878e-25,0.0019978055632487854,-4.974747797435801e-27,-5.276353795470036e-34,7.701931802794963e-07,2.6604548742649903e-17,0.013010047960497947,4.295635181550592e-07,5.863624689415369e-09,7.257249749252071e-07,4.382758596945142e-07,1.4901926463874387e-08,-2.0163929198483915e-28,7.180947581336588e-27,2.6401770922817e-07,0.00015940280174084486,2.546225151430818e-07,9.304350828941084e-11
4.066118497762098e-06,0.05842168493353951,7.967343210353021e-05,0.938,0.0,0.0,0.02612680224221987,0.003592310969428067,0.049801470271912666,2.8941612431011045e-08,-1.85853294088553e-25,0.0019978042485885683,5.463863872467515e-27,-5.2509095999235365e-34,7.701024325965043e-07,2.663602614733623e-17,0.01301313182340192,4.29919902150925e-07,5.863396672341372e-09,7.256343151328444e-07,4.3826044364674436e-07,1.49102079588407e-08,1.9858849319505508e-28,-2.9910226265475302e-27,2.64478441953983e-07,0.0001594248102412257,2.5462776024771306e-07,9.321687500515911e-11
4.068488594111048e-06,0.05842168493353951,7.966025877532401e-05,0.938,0.0,0.0,0.02612373252514502,0.003590776706890115,0.04980145709298316,2.9008846218380664e-08,-1.8584811201693354e-25,0.0019978029327485454,-5.355315651716744e-27,-5.22556443771817e-34,7.700117462476041e-07,2.6667516447079066e-17,0.01301621361832135,4.3027630523578915e-07,5.863168991042342e-09,7.255437185837761e-07,4.38245046655969e-07,1.4918488397732435e-08,-1.940279933463811e-28,7.372885095015207e-27,2.6493960963251894e-07,0.0001594467823478836,2.5463295900711967e-07,9.339042858549291e-11
4.0708586904599975e-06,0.05842168493353951,7.964709159819452e-05,0.938,0.0,0.0,0.02612066486682308,0.003589243459808474,0.049801443948968994,2.9076184672417013e-08,-1.858437428186969e-25,0.0019978016157287666,5.323594621744271e-27,-5.200365967889832e-34,7.699211211702628e-07,2.6699019259219568e-17,0.013019293347351229,4.3063272734387497e-07,5.862941645064605e-09,7.254531852106824e-07,4.382296686949035e-07,1.4926767781097402e-08,1.8956971284374467e-28,-3.190796205426157e-27,2.654012122486588e-07,0.0001594687181048755,2.546381115001434e-07,9.356416905759076e-11
4.073228786808947e-06,0.05842168493353951,7.963393056855521e-05,0.938,0.0,0.0,0.026117599265165728,0.0035877112271582284,0.04980143083982797,2.914362786309126e-08,-1.8583876817678824e-25,0.001997800297529282,-5.4033877720523584e-27,-5.17527503015183e-34,7.698305573020351e-07,2.6730534873425577e-17,0.013022371012583616,4.309891684095601e-07,5.862714633943443e-09,7.253627149463437e-07,4.382143097363075e-07,1.4935046109484417e-08,-1.8590807224977832e-28,7.289116542292892e-27,2.6586324978717186e-07,0.0001594906175561967,2.5464321780548437e-07,9.373809644850242e-11
4.075598883157897e-06,0.05842168493353951,7.962077568282135e-05,0.938,0.0,0.0,0.02611453571808762,0.003586180007915901,0.04980141776551801,2.9211175860327992e-08,-1.8583453816647628e-25,0.001997798978150142,5.428030875534336e-27,-5.150327659477559e-34,7.697400545805635e-07,2.6762063039368157e-17,0.013025446616107631,4.3134562836737696e-07,5.86248795722519e-09,7.252723077236364e-07,4.3819896975298774e-07,1.494332338344329e-08,1.8246106995229057e-28,-3.222104858579083e-27,2.6632572223271724e-07,0.00015951248074578118,2.546482780017017e-07,9.391221078525819e-11
4.077968979506847e-06,0.05842168493353951,7.960762693740992e-05,0.938,0.0,0.0,0.026111474223506296,0.003584649801059446,0.04980140472599706,2.927882873400523e-08,-1.8582954090346425e-25,0.0019977976575913958,-5.4510496020289294e-27,-5.125482166869912e-34,7.696496129435791e-07,2.6793603939139917e-17,0.013028520160009478,4.3170210715201176e-07,5.8622616144480855e-09,7.251819634755372e-07,4.3818364871779506e-07,1.49515996035248e-08,-1.7927350270219007e-28,7.374592058529199e-27,2.667886295698432e-07,0.00015953430771750173,2.5465329216721367e-07,9.408651209477605e-11
4.0803390758557965e-06,0.05842168493353951,7.95944843287395e-05,0.938,0.0,0.0,0.02610841477934225,0.0035831206055682483,0.04980139172122312,2.9346586553954434e-08,-1.8582527013356764e-25,0.001997796335853095,5.49696038916582e-27,-5.100778508179332e-34,7.695592323288993e-07,2.6825157408456586e-17,0.01303159164637243,4.3205860469830453e-07,5.862035605158837e-09,7.250916821351181e-07,4.381683466036273e-07,1.4959874770280727e-08,1.7643269324728064e-28,-3.257720746176642e-27,2.6725197178298833e-07,0.00015955609851516972,2.546582603802977e-07,9.426100040394095e-11
4.082709172204746e-06,0.05842168493353951,7.958134785323054e-05,0.938,0.0,0.0,0.026105357383518872,0.003581592420423122,0.04980137875115429,2.9414449389960514e-08,-1.858202340791239e-25,0.001997795012935288,-5.53846794073544e-27,-5.0761755510807375e-34,7.694689126744304e-07,2.685672356030989e-17,0.013034661077276848,4.3241512094124825e-07,5.8618099288983e-09,7.250014636355512e-07,4.381530633834263e-07,1.496814888426379e-08,-1.738637073764358e-28,7.437214229282947e-27,2.677157488564815e-07,0.00015957785318253574,2.5466318271909114e-07,9.44356757395377e-11
4.085079268553696e-06,0.05842168493353951,7.956821750730509e-05,0.938,0.0,0.0,0.026102302033962466,0.0035800652446063056,0.0498013658157487,2.9482417311761848e-08,-1.8581596730403107e-25,0.001997793688838025,5.585573063053438e-27,-5.051714364797579e-34,7.693786539181654e-07,2.6888302285988358e-17,0.01303772845480018,4.327716558159889e-07,5.861584585213827e-09,7.249113079101033e-07,4.3813779903018025e-07,1.4976421946027696e-08,1.7156577227251504e-28,-3.327410681621771e-27,2.681799607745423e-07,0.0001595995717632892,2.5466805926159135e-07,9.461053812830816e-11
4.087449364902646e-06,0.05842168493353951,7.95550932873869e-05,0.938,0.0,0.0,0.02609924872860204,0.003578539077101365,0.049801352914964514,2.9550490389053374e-08,-1.8581557687478824e-25,0.0019977923635613576,9.218633857160241e-27,-5.027478455627562e-34,7.692884559981779e-07,2.6919893644828077e-17,0.01304079378101717,4.331282092578146e-07,5.861359573648818e-09,7.248212148921343e-07,4.381225535169189e-07,1.4984693956127022e-08,4.1594460941038004e-30,-1.5663346438095157e-27,2.6864460752128884e-07,0.0001596212543010628,2.5467289008566504e-07,9.478558759690743e-11
4.0898194612515954e-06,0.05842168493353951,7.954197518990145e-05,0.938,0.0,0.0,0.026096197465369727,0.0035770139168933937,0.049801340048760016,2.9618668691480123e-08,-1.8581885431152605e-25,0.001997791037105334,1.909911671850531e-26,-5.00346109952754e-34,7.691983188526361e-07,2.6951497600250315e-17,0.013043857057999434,4.334847812021776e-07,5.861134893750481e-09,7.247311845151076e-07,4.3810732681672075e-07,1.499296491511727e-08,1.1035747487276958e-29,-1.4702791087380198e-27,2.691096890807226e-07,0.000159642900839424,2.5467767526902585e-07,9.496082417193123e-11
4.092189557600545e-06,0.05842168493353951,7.952886321127613e-05,0.938,0.0,0.0,0.02609314824220062,0.003575489762968945,0.049801327217093516,2.9686952288639117e-08,-1.8580918602206112e-25,0.0019977897094700064,5.137816293423907e-28,-4.979210925493239e-34,7.691082424197967e-07,2.6983114132937785e-17,0.013046918287815611,4.3384137158468675e-07,5.860910545066045e-09,7.246412167125864e-07,4.380921189027099e-07,1.5001234823554923e-08,-2.1882668712874845e-30,1.1861489852986548e-26,2.6957520543673324e-07,0.00015966451142187773,2.546824148892464e-07,9.513624787990131e-11
4.094559653949495e-06,0.05842168493353951,7.951575734793988e-05,0.938,0.0,0.0,0.026090101057032706,0.0035739666143159705,0.049801314419923394,2.9755341250081508e-08,-1.8579381792911296e-25,0.0019977883806554233,-4.617092398113617e-27,-4.9549251585880645e-34,7.690182266380033e-07,2.7014743246754832e-17,0.013049977472531483,4.3419798034109947e-07,5.860686527142872e-09,7.245513114182291e-07,4.380769297480562e-07,1.5009503681997442e-08,-3.368136505150916e-31,5.439361893217757e-27,2.7004115657310457e-07,0.00015968608609186901,2.546871090237664e-07,9.53118587472695e-11
4.0992998466473944e-06,0.05842168493353951,7.948956395285937e-05,0.938,0.0,0.0,0.026084012792466377,0.0035709233287831766,0.049801288928906055,2.989243554379282e-08,-1.8575805386503302e-25,0.001997785719488692,-2.4514679536659383e-26,-4.906573994150571e-34,7.68838376781348e-07,2.7078039162764723e-17,0.01305608971491131,4.349112527194051e-07,5.860239481776163e-09,7.243716880891115e-07,4.380466076097164e-07,1.502603825113165e-08,-1.0407767711031377e-29,-6.626769099477383e-27,2.7097436312153943e-07,0.00015972912786794846,2.546963611447773e-07,9.566364206568036e-11
4.104040039345294e-06,0.05842168493353951,7.946339497612643e-05,0.938,0.0,0.0,0.026077932655231412,0.0035678840522265385,0.04980126357537618,3.002995212810321e-08,-1.8576442039201125e-25,0.001997783053605543,-3.613395830642135e-27,-4.859836346944684e-34,7.686587687911216e-07,2.714138526553704e-17,0.013062193801608172,4.3562459782613355e-07,5.85979375404845e-09,7.241923139989297e-07,4.380163601879423e-07,1.5042568626998192e-08,-1.2934775500097013e-30,-1.1843594464032915e-26,2.71909308594182e-07,0.0001597720265140285,2.547054322488229e-07,9.601617433743733e-11
4.108780232043193e-06,0.05842168493353951,7.943725038923523e-05,0.938,0.0,0.0,0.026071860628934292,0.0035648487766000376,0.0498012383590029,3.016789155775958e-08,-1.8577795207346075e-25,0.0019977803830063773,5.8030115645623635e-27,-4.813752018427863e-34,7.684794021771512e-07,2.7204781472934094e-17,0.013068289749045486,4.3633801515271904e-07,5.859349340369999e-09,7.240131886203934e-07,4.3798618726968487e-07,1.5059094814089546e-08,2.2180582587894042e-30,3.842868007940859e-27,2.7284599285749023e-07,0.00015981478237551446,2.547143229504548e-07,9.636945577172741e-11
4.113520424741093e-06,0.05842168493353951,7.941113016370783e-05,0.938,0.0,0.0,0.02606579669722729,0.0035618174938800836,0.04980121327945628,3.030625438676499e-08,-1.857668699827169e-25,0.001997777707691597,2.8040126166784916e-28,-4.767452928677475e-34,7.68300276450637e-07,2.7268227703190234e-17,0.013074377573600846,4.3705150419298525e-07,5.858906237163345e-09,7.238343114277428e-07,4.37956088642606e-07,1.507561681691212e-08,2.8203396206349258e-31,7.95521616229806e-27,2.737844157762329e-07,0.00015985739579685125,2.547230338620298e-07,9.672348657665326e-11
4.123000810136891e-06,0.05842168493353951,7.935896268297231e-05,0.938,0.0,0.0,0.026053693052420033,0.0035557668751768625,0.04980116352952798,3.05842524551221e-08,-1.8573140877402523e-25,0.0019977723429168,-1.0138294211300572e-26,-4.675842768512165e-34,7.679427457116019e-07,2.7395269910173343e-17,0.013086528919348618,4.3847869540169555e-07,5.858023947916334e-09,7.234772995046681e-07,4.3789611341616233e-07,1.5108648287845122e-08,-4.2809943985820646e-30,2.4858999863554893e-27,2.756664770307566e-07,0.00015994219669208693,2.547399187535467e-07,9.743379712544395e-11
4.132481195532689e-06,0.05842168493353951,7.930689230665535e-05,0.938,0.0,0.0,0.0260416215909362,0.003549732132373277,0.04980111432297055,3.0863950750350113e-08,-1.85710133471196e-25,0.0019977669592843705,-2.426913942994241e-27,-4.586398015680232e-34,7.675861726908782e-07,2.752251124290749e-17,0.013098647968963328,4.399061674501393e-07,5.857146857930591e-09,7.231212740540172e-07,4.378364328240074e-07,1.5141663076121507e-08,-1.0919086541353246e-30,-5.428788327253301e-27,2.77555491242615e-07,0.00016002643193623346,2.5475609177871375e-07,9.814710762713895e-11
4.141961580928487e-06,0.05842168493353951,7.92549188079416e-05,0.938,0.0,0.0,0.026029582183623647,0.0035437132020791685,0.04980106565717815,3.1145353677761806e-08,-1.8570058099012591e-25,0.0019977615567975315,1.4920161869543846e-27,-4.499016318913387e-34,7.672305535269698e-07,2.7649951059983755e-17,0.013110734851835028,4.413339163736259e-07,5.856274939021944e-09,7.227662309242248e-07,4.377770451927208e-07,1.517466121827763e-08,6.510082508303746e-31,2.0111347789248016e-27,2.7945145727042773e-07,0.00016011010425064716,2.5477155775834477e-07,9.886341970802159e-11
4.1514419663242855e-06,0.05842168493353951,7.920304196046698e-05,0.938,0.0,0.0,0.026017574702046187,0.0035377100212551833,0.049801017529559705,3.142846563082e-08,-1.8568172757741763e-25,0.0019977561354595067,-5.789994606562245e-29,-4.413087892112572e-34,7.668758843798641e-07,2.777758872011109e-17,0.013122789696637363,4.427619382445114e-07,5.855408163197176e-09,7.224121659876618e-07,4.377179488599686e-07,1.5207642751053978e-08,7.955851504118241e-32,4.105048842057641e-27,2.8135437394696245e-07,0.00016019321634164966,2.5478632147901726e-07,9.95827349774789e-11
4.160922351720084e-06,0.05842168493353951,7.915126153832073e-05,0.938,0.0,0.0,0.02600559901847843,0.003531722527210259,0.04980096993753881,3.171329099114941e-08,-1.8566027083384699e-25,0.0019977506952735258,-3.643271459115132e-28,-4.328759245387198e-34,7.665221614308746e-07,2.790542358540181e-17,0.01313481263133272,4.4419022917183217e-07,5.85454650265238e-09,7.220590751404558e-07,4.376591421744119e-07,1.5240607711387256e-08,-1.7513589817178565e-31,1.4479926270028163e-27,2.8326424007950806e-07,0.0001602757709006303,2.548003876933557e-07,1.00305055028143e-10
4.170402737115882e-06,0.05842168493353951,7.909957731604719e-05,0.938,0.0,0.0,0.025993655005900843,0.0035257506575991876,0.04980092287855363,3.199983412854882e-08,-1.8564176814081034e-25,0.0019977452362428196,1.0685352216958418e-28,-4.2461481006187574e-34,7.661693808824922e-07,2.8033455020630374e-17,0.013146803783177173,4.45618785300952e-07,5.8536899297714125e-09,7.217069543023208e-07,4.376006234956201e-07,1.527355613640322e-08,1.0261279617917889e-32,1.6766769664107313e-27,2.851810544502315e-07,0.00016035777060414497,2.5481376112030915e-07,1.0103038143602875e-10
4.189363507907478e-06,0.05842168493353951,7.899649657158154e-05,0.938,0.0,0.0,0.025969861489138504,0.00351385354401302,0.049800830349515275,3.2578091154700815e-08,-1.8561400310530719e-25,0.0019977342616601685,2.6053656089726924e-27,-4.085956044451529e-34,7.654666319025389e-07,2.829010506933136e-17,0.013170691243834824,4.4847667792562047e-07,5.851991937466111e-09,7.210056064490439e-07,4.3748444365065047e-07,1.533940352989459e-08,1.0942850586688918e-30,7.925494568229181e-27,2.890355229113301e-07,0.00016052011607740364,2.548384483211023e-07,1.0249005954522811e-10
4.208324278699074e-06,0.05842168493353951,7.889379793259428e-05,0.938,0.0,0.0,0.025946193149532382,0.0035020181885604706,0.04980073992223755,3.316327143165145e-08,-1.8557206329273825e-25,0.001997723211737457,-3.16025206963269e-28,-3.931545756249891e-34,7.647676074778549e-07,2.854753382458903e-17,0.013194453082720048,4.51335585994594e-07,5.850313969048186e-09,7.203080902507414e-07,4.3736939641649757e-07,1.5405185232066484e-08,-2.0247098623496923e-31,4.4953346233525834e-27,2.9291776909857416e-07,0.0001606802738809354,2.548604201699026e-07,1.039617815860079e-10
