Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45)
3.9910989243528285e-23,0.0357716342693874,2.053125018432073e-20,0.938,0.0,0.0,0.024016130224847377,0.01,0.05,6.4229773815222314e-124,6.246025598532799e-147,0.002,1.882701176853839e-218,1.632977658179433e-183,8.454698438781551e-19,2.9735735318630726e-106,2.537537822284494e-19,3.3348686022782757e-65,1.2183423486560695e-20,3.478261124066389e-20,8.347826697759334e-21,9.715339625887153e-45,3.201846895658635e-205,4.322153658248957e-147,5.386873981208899e-105
7.983064160605886e-23,0.0357716342693874,4.106695690221809e-20,0.938,0.0,0.0,0.024016130224847377,0.01,0.05,1.0277979909819543e-122,3.99870915046232e-145,0.002,1.9291672284959288e-215,4.182186710820596e-181,1.6911232062809885e-18,9.518370027649536e-105,5.0756264450513655e-19,2.6684015649705745e-64,2.4369491519134704e-20,6.957277242950244e-20,1.6697465383080586e-20,3.8867684752924416e-44,1.6404340128889062e-202,5.534681876954004e-145,8.620000625697395e-104
1.5966994633111998e-22,0.0357716342693874,8.21383703380149e-20,0.938,0.0,0.0,0.024016130224847373,0.01,0.05,1.6445791312133882e-121,2.559574818029403e-143,0.002,1.976123508019591e-212,1.0708656372191555e-178,3.382429931086208e-18,3.0463480512928335e-103,1.015180369058513e-18,2.1349239468985061e-63,4.87416275842806e-20,1.391530948071795e-19,3.339674275372309e-20,1.5548339241233232e-43,8.401809641452643e-200,7.085881314661609e-143,1.3792802805806805e-102
3.193485557812422e-22,0.0357716342693874,1.6428119720961689e-19,0.938,0.0,0.0,0.02401613022484737,0.01,0.05,2.631424671068229e-120,1.638256203494398e-141,0.002,2.023886552058464e-209,2.7417051434965296e-176,6.7650433806948624e-18,9.749065261202798e-102,2.030415818165274e-18,1.7080202398346301e-62,9.748589971456393e-20,2.7831373956253357e-19,6.679529749500805e-20,6.219588773580791e-43,4.302440287105211e-197,9.070880854717843e-141,2.206912593330163e-101
6.387057746814868e-22,0.0357716342693874,3.2856685095285443e-19,0.938,0.0,0.0,0.02401613022484736,0.009999999999999998,0.049999999999999996,4.210409713372223e-119,1.0485250345914592e-139,0.0019999999999999996,2.0726319205762226e-206,7.019135255402413e-174,1.3530270279905021e-17,3.1198211286990316e-100,4.060886716378827e-18,1.3664486256865428e-61,1.9497444397509687e-19,5.566350290732415e-19,1.3359240697757794e-19,2.4878861258020758e-42,2.203032166666943e-194,1.1611337308004216e-138,3.531111464931674e-100
1.2774202124819757e-21,0.0357716342693874,6.571381584394636e-19,0.938,0.0,0.0,0.024016130224847342,0.009999999999999997,0.04999999999999998,6.736925463563171e-118,6.710691630690363e-138,0.0019999999999999987,2.1224632022017016e-203,1.796945998271799e-171,2.7060724078296753e-17,9.9836200088134e-99,8.12182851280606e-18,1.0931718742922441e-60,3.899515324960277e-19,1.1132776080946563e-18,2.671866259427175e-19,9.951645737258328e-42,1.1279992532417673e-191,1.4862902048417585e-136,5.6498193966375825e-99
2.554849088082954e-21,0.0357716342693874,1.3142807734132185e-18,0.938,0.0,0.0,0.024016130224847304,0.009999999999999993,0.049999999999999954,1.0779827016834222e-116,4.294884695437505e-136,0.0019999999999999974,2.1734474356304825e-200,4.600242394193629e-169,5.4121631674965854e-17,3.194789186929255e-97,1.624371210566104e-17,8.745426890332509e-60,7.799057095373493e-19,2.226562766137482e-18,5.343750638729956e-19,3.9806785421309783e-41,5.775475947260251e-189,1.9024764415658705e-134,9.039743877663012e-98
5.10970683928491e-21,0.0357716342693874,2.628566003362873e-18,0.938,0.0,0.0,0.024016130224847228,0.009999999999999985,0.0499999999999999,1.725001732671898e-115,2.748739662142677e-134,0.001999999999999995,2.2256332745349824e-197,1.1776698148868065e-166,1.0824344686784666e-16,1.0223374654561097e-95,3.2487479291373043e-17,6.996362271814836e-59,1.5598140636178318e-18,4.453133082223117e-18,1.0687519397335477e-18,1.5922754665689579e-40,2.95707434738396e-186,2.4351858324751502e-132,1.4463616481400248e-96
1.0219422341688822e-20,0.0357716342693874,5.257136463270762e-18,0.938,0.0,0.0,0.02401613022484708,0.009999999999999969,0.04999999999999979,2.7607293657551017e-114,1.7591976905666283e-132,0.001999999999999989,2.279060301564382e-194,3.014844662329067e-164,2.1648707725177853e-16,3.271487771483523e-94,6.49750136628052e-17,5.5970981230160035e-58,3.1196307717701535e-18,8.906273714394321e-18,2.1375056914546354e-18,6.369109967814189e-40,1.514029916190026e-183,3.1170480983461495e-130,2.314180740060833e-95
2.0438853346496648e-20,0.0357716342693874,1.0514277383120864e-17,0.938,0.0,0.0,0.024016130224846777,0.009999999999999936,0.049999999999999566,4.419486069586662e-113,1.1258879008079667e-130,0.0019999999999999784,2.3337638068925828e-191,7.718015058312613e-162,4.3297433801232347e-16,1.0468773486271552e-92,1.2995008240570216e-16,4.4776818234104277e-57,6.239264188040225e-18,1.781255497873647e-17,4.2750131948967454e-18,2.54764560911122e-39,7.751853275037811e-181,3.9898281171347176e-128,3.7026908692968207e-94
4.0877715356112295e-20,0.0357716342693874,2.1028559222958358e-17,0.938,0.0,0.0,0.024016130224846177,0.009999999999999872,0.04999999999999913,7.0785939695627855e-112,7.205686986039659e-129,0.0019999999999999562,2.3897772439181176e-188,1.9758134856760909e-159,8.659488595041383e-16,3.3500095384236295e-91,2.5990021989162664e-16,3.582146793158664e-56,1.247853102044208e-17,3.562511750741972e-17,8.550028201780705e-18,1.0190585693832642e-38,3.968954030902446e-178,5.106984188524454e-126,5.924306747898667e-93
8.17554393753436e-20,0.0357716342693874,4.205712290318252e-17,0.938,0.0,0.0,0.024016130224844973,0.009999999999999742,0.04999999999999825,1.1349478528310272e-110,4.611641096701145e-127,0.001999999999999912,2.4471334958968213e-185,5.0580846221293375e-157,1.7318979023706676e-15,1.0720033785136508e-89,5.19800494863998e-16,2.8657179753883188e-55,2.495706468469265e-17,7.125024256478203e-17,1.710005821554758e-17,4.076234939743317e-38,2.0321057908701743e-175,6.536942463225502e-124,9.478891910622189e-92
1.6351088741380619e-19,0.0357716342693874,8.41142502658275e-17,0.938,0.0,0.0,0.024016130224842565,0.009999999999999482,0.04999999999999649,1.8235092733064547e-109,2.951450772117561e-125,0.0019999999999998235,2.505865534525652e-182,1.29486993776865e-154,3.4637959876353247e-15,3.430411349623413e-88,1.0396010448108298e-15,2.2925746079978682e-54,4.991413201098118e-17,1.425004926794899e-16,3.420011824307715e-17,1.6304941169254818e-37,1.0404385124554545e-172,8.36728812007786e-122,1.5166228038951979e-90
3.2702178349073136e-19,0.0357716342693874,1.6822850499990405e-16,0.938,0.0,0.0,0.02401613022483775,0.009999999999998961,0.04999999999999298,2.941911259583919e-108,1.888928662580861e-123,0.001999999999999647,2.566006768710028e-179,3.314867422041472e-152,6.927592156291032e-15,1.0977317285359006e-86,2.0792021447128483e-15,1.834059795621401e-53,9.982826665470786e-17,2.850009929088388e-16,6.840023829811953e-17,6.521976818446993e-37,5.327046153812206e-170,1.0710130021759949e-119,2.42659659383492e-89
6.540435756445818e-19,0.0357716342693874,3.3645701450320365e-16,0.938,0.0,0.0,0.02401613022482812,0.009999999999997922,0.04999999999998595,3.0360593947117626e-108,1.2089144207928632e-121,0.0019999999999992936,6.492723141389233e-176,8.486061239807458e-150,1.3855184486108017e-14,3.51274175286929e-85,4.15840434455031e-15,1.4672479092235123e-52,1.9965653590675965e-16,5.700019933672689e-16,1.368004784081374e-16,2.6087908524788112e-36,6.743388841433756e-167,1.3708967458624428e-117,2.426596593834934e-89
1.3080871599522827e-18,0.0357716342693874,6.729140336503886e-16,0.938,0.0,0.0,0.024016130224808866,0.009999999999995842,0.04999999999997189,3.224355664967535e-108,7.737052832308421e-120,0.0019999999999985867,6.660144735475227e-173,2.172431837537949e-147,2.7710369115764274e-14,1.1240774393716423e-83,8.31680874435893e-15,1.1737984029288029e-51,3.993130742692569e-16,1.1400039942830578e-15,2.7360095862790536e-16,1.0435164099723265e-35,3.4566314993908928e-164,1.754747964050543e-115,2.4265965938351295e-89
2.616174328567684e-18,0.0357716342693874,1.3458280725071017e-15,0.938,0.0,0.0,0.024016130224770352,0.009999999999991684,0.049999999999943784,3.60094820548697e-108,4.951714360883607e-118,0.001999999999997173,6.820016727959403e-170,5.561426109316695e-145,5.542073825516595e-14,3.5970482065611605e-82,1.6633617544510955e-14,9.390388268981378e-51,7.986261504278263e-16,2.280007996110352e-15,5.472019190663703e-16,4.1740661295373076e-35,1.7697997581218141e-161,2.2460776387257673e-113,2.4265965938394157e-89
3.924261497183086e-18,0.0357716342693874,2.0187421119261587e-15,0.938,0.0,0.0,0.024016130224731837,0.009999999999987526,0.049999999999915674,1.8838673482525643e-104,2.7754981155391457e-117,0.001999999999995759,4.5683025617652575e-169,4.2225160353504514e-144,8.31311072746568e-14,1.682779318500102e-81,2.4950426345197772e-14,2.685064332824424e-50,1.197939226019971e-15,3.420011997933362e-15,8.208028795037644e-16,8.869891329521215e-35,1.0094839946088419e-160,1.486534776524486e-112,1.3979628429616142e-85
5.232348665798488e-18,0.0357716342693874,2.6916561519075595e-15,0.938,0.0,0.0,0.024016130224693323,0.009999999999983368,0.049999999999887565,4.612115521245474e-104,1.013199751891817e-116,0.0019999999999943453,3.692498876150528e-168,2.077730431008562e-143,1.108414761742368e-13,5.428768239270349e-81,3.3267235146419374e-14,5.663578694876706e-50,1.5972523010456902e-15,4.560015999752087e-15,1.0944038399400873e-15,1.5130992420226888e-34,8.404793588169327e-160,6.712155484353803e-112,3.261590001556376e-85
7.848523003029291e-18,0.0357716342693874,4.0374842331901475e-15,0.938,0.0,0.0,0.024016130224616298,0.009999999999975051,0.049999999999831346,7.225522778903738e-104,6.599163318890334e-116,0.001999999999991518,1.4434155541014995e-166,2.6386913943415346e-142,1.6626221369197343e-13,2.9882482807870275e-80,4.990085275011769e-14,1.5468991772305836e-49,2.3958784497677638e-15,6.8400240033794875e-15,1.6416057608102196e-15,3.1326802891666656e-34,3.0290532489566993e-158,7.760738148954711e-111,4.4311114396656805e-85
1.0464697340260095e-17,0.0357716342693874,5.383312316540674e-15,0.938,0.0,0.0,0.024016130224539273,0.009999999999966735,0.04999999999977513,1.2537564317379908e-103,2.426204803532794e-115,0.001999999999988691,1.0088288726862799e-165,1.349998771024029e-141,2.2168295076875513e-13,9.590085728652285e-80,6.65344703557826e-14,3.236630869757831e-49,3.1945045964068905e-15,9.120032006991133e-15,2.188807681676413e-15,5.327869515653464e-34,1.8839602271415217e-157,3.491870953368912e-110,7.409928922724219e-85
1.5697046014721702e-17,0.0357716342693874,8.074968490032112e-15,0.938,0.0,0.0,0.024016130224385222,0.009999999999950101,0.04999999999966269,1.881824220390465e-103,2.968424202968337e-114,0.0019999999999830366,1.1114888029276017e-163,5.2621198022918845e-140,3.3252442347437675e-13,7.328747949723301e-79,9.98017055735701e-14,1.0220285552208867e-48,4.79175688284547e-15,1.3680048014162701e-14,3.2832115233958644e-15,1.1608345736837962e-33,1.0695878211057854e-155,7.728117883521116e-109,8.792708563113437e-85
2.092939468918331e-17,0.0357716342693874,1.0766624672474658e-14,0.938,0.0,0.0,0.024016130224231172,0.009999999999933467,0.04999999999955025,1.0484883375717041e-102,1.3854222952312988e-113,0.0019999999999773823,1.0334874928704442e-162,3.6112596696432805e-139,4.4336589427131736e-13,2.7610224296594707e-78,1.3306894079987007e-13,2.3246421624654467e-48,6.389009160267972e-15,1.824006402126609e-14,4.377615365098263e-15,2.0380356152705216e-33,8.62669239373243e-155,4.430784293193835e-108,5.912794406756385e-84
3.139409203810652e-17,0.0357716342693874,1.6149937064336783e-14,0.938,0.0,0.0,0.024016130223923068,0.0099999999999002,0.049999999999325376,1.9882844238288443e-102,1.7798610907791472e-112,0.0019999999999660736,1.0188476522002566e-160,1.2774234778455702e-137,6.650488301127761e-13,2.2082579070650505e-77,1.996034112781251e-13,7.761504968712019e-48,9.583513687940122e-15,2.7360096035267394e-14,6.566423048451654e-15,4.543342773507937e-33,4.895095628623088e-153,9.345531668013053e-107,7.636728244917597e-84
5.232348673595294e-17,0.0357716342693874,2.691656195599663e-14,0.938,0.0,0.0,0.02401613022330686,0.009999999999833665,0.04999999999887562,5.0301118882865455e-102,4.807670836021253e-111,0.001999999999943456,2.688188527655496e-158,1.1490664794226806e-135,1.1084146787801429e-12,3.171041298729945e-76,3.326723523372819e-13,3.6496574727168438e-47,1.597252263456522e-14,4.5600160062447976e-14,1.0944038414952676e-14,1.2558351308053798e-32,6.515805739866681e-151,4.3076364305192874e-105,1.2494067809348659e-83
9.418227613164579e-17,0.0357716342693874,4.84498121711748e-14,0.938,0.0,0.0,0.024016130222074442,0.009999999999700596,0.04999999999797611,1.1542695590836018e-101,1.9735385375314066e-109,0.0019999999998982203,1.333620936107987e-155,1.699439512367448e-133,1.9951462840279327e-12,6.619856402569311e-75,5.98810234866293e-13,2.1825086775144228e-46,2.875054009282106e-14,8.208028811352083e-14,1.96992691471308e-14,4.060924651443409e-32,1.6198081944753622e-148,3.2030250555398467e-103,1.5105862235367388e-83
1.778998549230315e-16,0.0357716342693874,9.15163143290149e-14,0.938,0.0,0.0,0.02401613021960961,0.009999999999434458,0.04999999999617709,2.8939559956840324e-101,1.0062386796268592e-107,0.0019999999998077497,9.386457789985064e-153,3.274444590934664e-131,3.768609126165094e-12,1.6981269087840554e-73,1.1310860015671586e-12,1.5003105625697145e-45,5.43065732692994e-14,1.5504054420251803e-13,3.720973060818611e-14,1.4479650880984962e-31,5.704546108868253e-146,3.091815577524347e-101,2.0003896166170414e-83
3.453350125058029e-16,0.0357716342693874,1.7764932555474203e-13,0.938,0.0,0.0,0.024016130214679948,0.009999999998902182,0.04999999999257905,6.960203953726375e-101,5.739115738877125e-106,0.001999999999626808,7.944518627072219e-150,7.251838638278927e-129,7.315533336981937e-12,4.855681223324601e-72,2.1956375415404133e-12,1.1110289923624686e-44,1.0541863266196533e-13,3.0096105632795916e-13,7.223065351705132e-14,5.4552059313318684e-31,2.414822660500976e-143,3.4265544922733605e-99,2.3413943299829937e-83
6.802053276713456e-16,0.0357716342693874,3.499153756464337e-13,0.938,0.0,0.0,0.024016130204820633,0.009999999997837631,0.04999999998538299,1.6965592857886475e-100,3.466016149820417e-104,0.0019999999992649253,7.394142934998086e-147,1.7254408145646717e-126,1.44093758647753e-11,1.46807778634012e-70,4.324740647773407e-12,8.548713728210703e-44,2.076427236057258e-13,5.928020803689592e-13,1.422724992814683e-13,2.1164048659633976e-30,1.123916334911758e-140,4.078003473177084e-97,2.8525552193270935e-83
1.3499459580024311e-15,0.0357716342693874,6.944475863907218e-13,0.938,0.0,0.0,0.02401613018510202,0.009999999995708529,0.04999999997099087,4.012249038665797e-100,2.1546705116865298e-102,0.0019999999985411596,7.232431536849191e-144,4.25769965121339e-124,2.859703734501209e-11,4.5659569360712426e-69,8.582946965388048e-12,6.706759868197369e-43,4.120907941241397e-13,1.176484127614084e-12,2.823561905943953e-13,8.336208412060779e-30,5.497068032954242e-138,5.03237889359548e-95,3.269417613322714e-83
2.6894272186646026e-15,0.0357716342693874,1.3835124501217056e-12,0.938,0.0,0.0,0.024016130145664887,0.009999999991450322,0.049999999942206746,9.480497055200371e-100,1.359140360205395e-100,0.0019999999970936283,7.29830314222329e-141,1.0701384351223513e-121,5.697226600435771e-11,1.4405040397052272e-67,1.709936002123285e-11,5.3135711669405696e-42,8.209864896628238e-13,2.3438482187780603e-12,5.625235723353958e-13,3.309025653305352e-29,2.7737109694449507e-135,6.324816724947289e-93,3.8359778083354375e-83
4.028908479326774e-15,0.0357716342693874,2.072577903507564e-12,0.938,0.0,0.0,0.024016130106227877,0.009999999987192115,0.04999999991342274,2.4936773450789875e-91,9.37509661939222e-100,0.001999999995646097,9.599242670031288e-140,1.0501887419521476e-120,8.534736892923998e-11,8.183186592999462e-67,2.5615773637925553e-11,1.684131210815353e-41,1.2298815911757218e-12,3.5112123055347217e-12,8.42690952868881e-13,7.426656099200691e-29,3.282431299142831e-134,5.390709877096451e-92,2.3275396004799385e-74
5.3683897399889454e-15,0.0357716342693874,2.7616439465459484e-12,0.938,0.0,0.0,0.024016130066790993,0.009999999982933909,0.04999999988463886,1.0097486340879664e-90,3.940833558109908e-99,0.0019999999941985656,9.558609422717423e-139,6.182830553730559e-120,1.1372234612018512e-10,2.957721397523947e-66,3.4132187815504155e-11,3.8404804163520236e-41,1.6387760986233669e-12,4.678576387922793e-12,1.1228583321561351e-12,1.3186931506008063e-28,3.15940065550201e-133,2.8616665510351705e-91,6.355906953363852e-74
6.707871000651117e-15,0.0357716342693874,3.450710579234415e-12,0.938,0.0,0.0,0.024016130027354234,0.009999999978675702,0.04999999985585512,2.439199677397166e-90,1.2622570799510242e-98,0.0019999999927510343,6.827337005678838e-138,2.727123122398087e-119,1.4209719757773994e-10,8.302674672863492e-66,4.264860255400793e-11,7.32623704774804e-41,2.04767001196497e-12,5.845940465982309e-12,1.403025710157132e-12,2.0590285354991132e-28,2.12510437901286e-132,1.1508742587208814e-90,1.1062098867374218e-73
9.38683352197546e-15,0.0357716342693874,4.8288456135525185e-12,0.938,0.0,0.0,0.024016129948481093,0.00999999997015929,0.049999999798287995,6.675139014297786e-90,8.02239321532528e-98,0.001999999989855971,1.936642779980511e-136,3.27446733439037e-118,1.988465232947102e-10,4.144149073020195e-65,5.96814337139366e-11,1.9494612628620872e-40,2.865456056178824e-12,8.180668609264125e-12,1.9633604621519376e-12,4.0327835670046335e-28,4.920393624169168e-131,1.1379818829411068e-89,1.6014236597393562e-73
1.2065796043299802e-14,0.0357716342693874,6.206983006442244e-12,0.938,0.0,0.0,0.024016129869608452,0.009999999961642879,0.04999999974072138,1.1476049068896842e-89,3.1077258447955186e-97,0.001999999986960908,1.539363566407838e-135,1.8124088262751057e-117,2.555953460845453e-10,1.3573867372715293e-64,7.671426711802655e-11,4.080411120323163e-40,3.683239723490169e-12,1.0515396735701272e-11,2.523695208532263e-12,6.664278374582836e-28,3.621160623223228e-130,5.49402447397211e-89,1.6387051469980586e-73
1.4744758564624145e-14,0.0357716342693874,7.585122757882915e-12,0.938,0.0,0.0,0.02401612979073631,0.009999999953126467,0.049999999683155265,1.621769668084803e-89,9.366518418912831e-97,0.001999999984065846,8.87004426276196e-135,7.350279027193793e-117,3.123436659518727e-10,3.542791891060315e-64,9.374710276660936e-11,7.400901401413913e-40,4.501021013554627e-12,1.2850124845631815e-11,3.084029948960119e-12,9.95387898708687e-28,1.9326967718583532e-129,1.9785695291226802e-88,1.6296122566568502e-73
2.010268360727283e-14,0.0357716342693874,1.0341409336336591e-11,0.938,0.0,0.0,0.024016129632993537,0.009999999936093644,0.049999999568024554,2.550615191000424e-89,6.685748588775307e-96,0.00199999997827572,4.803602691270473e-133,1.2977276913267944e-115,4.258387969370215e-10,1.7312082857801728e-63,1.2781278079854406e-10,1.868382815547668e-39,6.1365764606024736e-12,1.751958101728893e-11,4.204699410642882e-12,1.850882231780759e-27,5.426562106901077e-128,2.1481098719735894e-87,1.3093843843075254e-73
2.5460608649921517e-14,0.0357716342693874,1.3097705348753328e-11,0.938,0.0,0.0,0.02401612947525276,0.009999999919060821,0.04999999945289585,3.233691914349326e-89,2.7177511004553663e-95,0.0019999999724855944,4.673097905421442e-132,8.030396445741443e-115,5.393319162860106e-10,5.61145979669202e-63,1.6187846781230942e-10,3.7935015694658415e-39,7.772122394654607e-12,2.2189037126854325e-11,5.3253688445819465e-12,2.970044907779104e-27,4.528108579391999e-127,1.0827574149064874e-86,7.668540546743604e-74
3.08185336925702e-14,0.0357716342693874,1.5854010794973945e-11,0.938,0.0,0.0,0.024016129317513988,0.009999999902027998,0.049999999337769156,3.552988822476325e-89,8.277336727014464e-95,0.0019999999666954686,2.9096655298450476e-131,3.3562623150324034e-114,6.528230240344605e-10,1.4401370541014208e-62,1.9594416381045735e-10,6.727965908979295e-39,9.407658813060612e-12,2.685849317692984e-11,6.446038248176041e-12,4.3531576386652e-27,2.539634275642586e-126,3.8963660559925346e-86,1.5539301127843983e-74
4.1534383777867574e-14,0.0357716342693874,2.1366649988190234e-11,0.938,0.0,0.0,0.024016129002042457,0.009999999867962352,0.04999999910752181,3.4618521659221475e-89,5.238014574271864e-94,0.0019999999551152184,1.2076859238706777e-129,4.3553404936298697e-113,8.797992048721524e-10,6.53527029328564e-62,2.6407558277010337e-10,1.6476182723916396e-38,1.2678703092337932e-11,3.61974051090135e-11,8.687376953929385e-12,7.91235956735029e-27,6.761245188324487e-125,3.477987699213861e-85,-5.306999477566222e-74
6.296608394846231e-14,0.0357716342693874,3.2392041573260475e-11,0.938,0.0,0.0,0.02401612837112342,0.009999999799831065,0.049999998647051236,-3.6529862386587796e-90,7.403069338520351e-93,0.001999999931954718,2.615943517124146e-127,1.7660369886835917e-111,1.3337274289088367e-09,5.536773848436329e-61,4.0033852861430533e-10,5.747012646038888e-38,1.9220677346485026e-11,5.487522837382076e-11,1.3170053886803351e-11,1.821056367689707e-26,7.575986864810294e-123,7.797561306407044e-84,-2.1054479469586518e-73
8.439778411905705e-14,0.0357716342693874,4.3417584081347764e-11,0.938,0.0,0.0,0.024016127740236426,0.009999999731699781,0.04999999818661284,3.5078495304171026e-88,3.992431171686859e-92,0.0019999999087942197,4.059858492331495e-126,1.4476216082203547e-110,1.7876234713279365e-09,2.3337927782154352e-60,5.36601618494558e-10,1.3854083057729933e-37,2.5762499053328914e-11,7.355305097832093e-11,1.7652730042691426e-11,3.27635347307432e-26,1.0569352581310788e-121,5.2778591077876545e-83,2.7384957185208224e-72
1.058294842896518e-13,0.0357716342693874,5.4443277502246387e-11,0.938,0.0,0.0,0.024016127109381467,0.009999999663568501,0.049999997726206634,2.23985059556551e-87,1.446976712954848e-91,0.0019999998856337223,3.8079074571119545e-125,7.325444387312338e-110,2.2414873344107195e-09,7.045374667004681e-60,6.728648525743004e-10,2.7343831880232505e-37,3.230416804312252e-11,9.223087308915956e-11,2.213540525498495e-11,5.158931717414766e-26,9.20309844519983e-121,2.3139637769104925e-82,1.193782936431194e-71
1.2726118446024654e-13,0.0357716342693874,6.546912182574623e-11,0.938,0.0,0.0,0.024016126478558542,0.009999999595437225,0.04999999726583261,6.905813981207498e-87,4.161668981695858e-91,0.0019999998624732262,2.6530158878513697e-124,2.826501325503852e-109,2.695319020438401e-09,1.7396960666461554e-59,8.091282310169694e-10,4.759729728999016e-37,3.88456841461205e-11,1.1090869487298435e-10,2.6618079357073055e-11,7.470595616419538e-26,5.997974482090633e-120,7.907933695008661e-82,2.5432534962849934e-71
1.7012458480143602e-13,0.0357716342693874,8.752126313968353e-11,0.938,0.0,0.0,0.024016125217008803,0.009999999459174687,0.04999999634518107,2.224368097148096e-86,2.4693305034567244e-90,0.001999999816152239,1.5626813226707805e-122,3.3739381623214358e-108,3.602885870452054e-09,7.55198791400829e-59,1.081655421644756e-09,1.1395963198519274e-36,5.1928257012828315e-11,1.4826433812613098e-10,3.5583423564241816e-11,1.3388398197822128e-25,2.2136237761018817e-118,6.6599229602188235e-81,4.052921606585368e-71
2.129879851426255e-13,0.0357716342693874,1.095740079414047e-10,0.938,0.0,0.0,0.02401612395558718,0.009999999322912163,0.04999999542465822,7.055162030485689e-86,9.298633179600847e-90,0.001999999769831257,1.687407625140586e-121,1.887833490194725e-107,4.5103240396150024e-09,2.3075307452916825e-58,1.3541831916851868e-09,2.2410522810361465e-36,6.501021629571835e-11,1.8561998207079415e-10,4.4548761331459245e-11,2.104419666430273e-25,2.085541945241587e-117,3.081914861118298e-80,1.4322239284704614e-70
2.5585138548381497e-13,0.0357716342693874,1.3162735614909516e-10,0.938,0.0,0.0,0.024016122694293655,0.009999999186649655,0.049999994504264025,2.2012485872511405e-85,2.7118590306266687e-89,0.001999999723510281,1.1682102143736485e-120,7.483651761485321e-107,5.417633546170674e-09,5.714059419840211e-58,1.6267115424453656e-09,3.892903739899562e-36,7.809156063722425e-11,2.2297562803990286e-10,5.3514091326090974e-11,3.0452426069945225e-25,1.316170968373442e-116,1.0583198618018699e-79,4.383542727792212e-70
2.9871478582500443e-13,0.0357716342693874,1.5368130768087769e-10,0.938,0.0,0.0,0.024016121433128212,0.009999999050387166,0.049999993583998495,5.490605140416483e-85,6.702986286711546e-89,0.0019999996771893104,6.30274666151393e-120,2.4085102205941075e-106,6.324814408359807e-09,1.2299984518448922e-57,1.8992404752322296e-09,6.208674752776245e-36,9.117228867994738e-11,2.6033127736628426e-10,6.247941221560433e-11,4.162752113299841e-25,6.584547992449147e-116,3.022118711441139e-79,8.742518179621741e-70
3.415781861661939e-13,0.0357716342693874,1.7573586245481263e-10,0.938,0.0,0.0,0.024016120172090826,0.00999999891412469,0.04999999266386157,1.1118524083218414e-84,1.4719010446046723e-88,0.0019999996308683464,2.823040346775226e-119,6.6931749427275e-106,7.231866644420516e-09,2.3924959698413754e-57,2.1717699913525507e-09,9.302846008410835e-36,1.0425239906665376e-10,2.9768693138266657e-10,7.144472266756557e-11,5.458391625985591e-25,2.7411690396656056e-115,7.553839630179782e-79,1.372215363392481e-69
4.2730498684857286e-13,0.0357716342693874,2.198467814010883e-10,0.938,0.0,0.0,0.024016117650400178,0.00999999864159979,0.049999990823973564,2.870641119960627e-84,5.551684466610798e-88,0.001999999538226435,4.852924164904678e-118,3.9491655876246534e-105,9.045585311096777e-09,7.297824245395564e-57,2.716830778819893e-09,1.8288796214840622e-35,1.30410761443854e-10,3.723982588158798e-10,8.937530692956299e-11,8.589834283169228e-25,3.6140318786382895e-114,3.605288533518143e-78,2.0780494133264833e-69
5.130317875309518e-13,0.0357716342693874,2.6396011233117184e-10,0.938,0.0,0.0,0.024016115129221565,0.009999998369074954,0.04999998898459985,5.550728273720411e-84,1.6478310104636885e-87,0.0019999994455845464,3.9752154804403795e-117,1.6609123831462466e-104,1.0858789692052426e-08,1.8194849216663494e-56,3.261893915298332e-09,3.1785494102647493e-35,1.5656663691422346e-10,4.4710962099939215e-10,1.0730583345458708e-10,1.2451117461493013e-24,2.55535037804762e-113,1.2834474773352433e-77,3.0680670427772753e-69
5.987585882133308e-13,0.0357716342693874,3.0807585458732603e-10,0.938,0.0,0.0,0.02401611260855484,0.009999998096550182,0.04999998714574027,9.255534494694026e-84,4.141310333001994e-87,0.001999999352942681,2.2837246987297617e-116,5.569253730012039e-104,1.2671479933098824e-08,3.94378030052793e-56,3.806959411236183e-09,5.074281729090633e-35,1.8272001462580568e-10,5.218210285914456e-10,1.2523629158674763e-10,1.7053787498320597e-24,1.3140683770108314e-112,3.746871716457546e-77,4.1922264617344697e-69
6.844853888957097e-13,0.0357716342693874,3.521940075108381e-10,0.938,0.0,0.0,0.02401611008839986,0.009999997824025475,0.049999985307394704,1.4713843192266149e-83,9.216618994381322e-87,0.0019999992603008383,1.0512514503865492e-115,1.5909954969380897e-103,1.448365618000616e-08,7.714010410704512e-56,4.352027277079138e-09,7.612562167899951e-35,2.0887088372928585e-10,5.965324922486665e-10,1.431666706717679e-10,2.2409390160189345e-24,5.517934529969502e-112,9.49140064525658e-77,6.620809014729956e-69
8.559389902604676e-13,0.0357716342693874,4.404375427202111e-10,0.938,0.0,0.0,0.024016105049624564,0.009999997278976257,0.04999998163224499,4.2663303167098144e-83,3.5707429373630776e-86,0.0019999990750172217,2.0063635669056408e-114,9.960061931610633e-103,1.8106467274278622e-08,2.377778841983101e-55,5.442170160249844e-09,1.5010201726700559e-34,2.611650527280726e-10,7.459556303768611e-10,1.790271490915299e-10,3.542557334186851e-24,7.562381778148485e-111,4.6466388591282796e-76,2.2594384261152126e-68
