Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2(13)
1.1372420230689201e-07,0.0505958752244895,1.000193248006867e-06,2.3288541319283117e-09,1.3939182063490308e-06,1.0033829385096568e-42,7.073372813892973e-05,0.938,1.5752685909110396e-21,0.0059362253570144794,2.446108294319944e-09,4.7244771614219875e-09,4.253520176575728e-06,0.0,0.0,0.02795511775552367,0.007049591237720726,0.04996319352486065,4.355973615986726e-29,1.9363096951756857e-34,0.0019947415116129915,5.6372016887826596e-42,5.494252656288549e-07
1.1417334622537929e-07,0.0505958752244895,9.999410454041288e-07,2.33320783232662e-09,1.393844098907703e-06,1.0226311147539165e-42,7.086167223012077e-05,0.938,1.59230984186615e-21,0.0059524902915689855,2.4643363900511752e-09,4.712563626256134e-09,4.2508966381224735e-06,0.0,0.0,0.02793872781605821,0.007041493060511293,0.04996312503074598,4.4428438344577785e-29,1.9663550884370164e-34,0.001994744364772251,5.77154846355144e-42,5.539329934469165e-07
1.1462249014386657e-07,0.0505958752244895,9.996840888820438e-07,2.3375211063779976e-09,1.3937607404458538e-06,1.0421463259984737e-42,7.098907484340325e-05,0.938,1.6094471795050189e-21,0.005968717431325934,2.4826012393448897e-09,4.700731424927e-09,4.248279627468557e-06,0.0,0.0,0.02792237622026769,0.007033413654431045,0.049963056798340184,4.531010036668546e-29,1.9967246560377526e-34,0.001994747216161304,5.908417800805136e-42,5.584565994461318e-07
1.1507163406235385e-07,0.0505958752244895,9.994224583403822e-07,2.341794224988303e-09,1.3936682703349577e-06,1.061930689511584e-42,7.111593879700429e-05,0.938,1.6266804971698415e-21,0.005984906919433092,2.5009025014794984e-09,4.688979699633129e-09,4.2456691183109296e-06,0.0,0.0,0.027906062821994086,0.0070253529485699,0.04996298882617716,4.620484445563399e-29,2.027420219336715e-34,0.001994750065726623,6.047843435268258e-42,5.629960413930887e-07
1.1552077798084113e-07,0.0505958752244895,9.991562325252629e-07,2.346027458730198e-09,1.3935668261149746e-06,1.081986322649784e-42,7.124226688869552e-05,0.938,1.6440096863743249e-21,0.006001058898279648,2.519239837685079e-09,4.677307604931095e-09,4.243065084484731e-06,0.0,0.0,0.027889787475861228,0.007017310872392235,0.049962921112802254,4.7112793173401267e-29,2.058443597647991e-34,0.0019947529134156936,6.189859345146317e-42,5.675512770556783e-07
1.1596992189932841e-07,0.0505958752244895,9.988854890461219e-07,2.3502210778128307e-09,1.3934565435177083e-06,1.1023153427646727e-42,7.136806189598893e-05,0.938,1.6614346368352852e-21,0.006017173509501384,2.5376129111462103e-09,4.665714307510722e-09,4.240467499962564e-06,0.0,0.0,0.0278735500372694,0.007009287355734345,0.049962853656772194,4.8034069409890214e-29,2.0897966082065545e-34,0.0019947557591770033,6.334499751753521e-42,5.721222642045811e-07
1.1641906581781569e-07,0.0505958752244895,9.986103043924276e-07,2.3543753520522947e-09,1.3933375564898713e-06,1.1229198671109157e-42,7.149332657633043e-05,0.938,1.6789552365039713e-21,0.006033250893985807,2.5560213870045075e-09,4.654198985975784e-09,4.237876338853787e-06,0.0,0.0,0.027857350362389996,0.0070012823288019225,0.04996278645665497,4.8968796378338166e-29,2.1214810661344807e-34,0.0019947586029600154,6.481799119128619e-42,5.767089606147266e-07
1.1686820973630297e-07,0.0505958752244895,9.983307539501439e-07,2.358490550842818e-09,1.3932099972158606e-06,1.1438020127554783e-42,7.161806366729124e-05,0.938,1.6965713715971087e-21,0.006049291191877252,2.5744649323608455e-09,4.6427608306286895e-09,4.235291575403786e-06,0.0,0.0,0.027841188308160167,0.006993295722167558,0.04996271951102968,4.991709761074496e-29,2.153498784407749e-34,0.001994761444715164,6.631792153639096e-42,5.813113240667287e-07
1.1731735365479024e-07,0.0505958752244895,9.98046912017952e-07,2.3625669431286846e-09,1.393073996140239e-06,1.164963896488082e-42,7.174227588675645e-05,0.938,1.714282926627664e-21,0.0060652945425819175,2.592943216277295e-09,4.63139904326087e-09,4.232713183993255e-06,0.0,0.0,0.027825063732277566,0.006985327466768254,0.04996265281848648,5.08790969533206e-29,2.185851573823638e-34,0.0019947642843938297,6.784513803573962e-42,5.859293123482968e-07
1.1776649757327752e-07,0.0505958752244895,9.977588518232283e-07,2.3666047973768845e-09,1.392929681989942e-06,1.1864076347328882e-42,7.186596593311197e-05,0.938,1.732089784435332e-21,0.006081261084772879,2.6114559097787666e-09,4.620112836946322e-09,4.230141139137486e-06,0.0,0.0,0.02780897649319511,0.006977377493902968,0.049962586377626454,5.18549185619526e-29,2.2185412429687036e-34,0.001994767121948333,6.939999258725252e-42,5.905628832556212e-07
1.182156414917648e-07,0.0505958752244895,9.974666455377804e-07,2.3706043815504596e-09,1.3927771817961955e-06,1.2081353434614061e-42,7.198913648542845e-05,0.938,1.749991826216749e-21,0.006097190956395059,2.630002685854379e-09,4.608901435841401e-09,4.227575415485638e-06,0.0,0.0,0.02779292645011578,0.006969445735230175,0.04996252018706145,5.284468689769378e-29,2.2515695981873204e-34,0.0019947699573319095,7.098283949958485e-42,5.952119945947347e-07
1.1866478541025208e-07,0.0505958752244895,9.97170364293351e-07,2.3745659630825475e-09,1.3926166209161601e-06,1.2301491381066253e-42,7.211179020364349e-05,0.938,1.7679889315554292e-21,0.006113084294670138,2.648583219458541e-09,4.597764074986454e-09,4.225015987820037e-06,0.0,0.0,0.027776913462987524,0.006961532122765444,0.04996245424541409,5.384852672227062e-29,2.2849384435508096e-34,0.001994772790498705,7.259403548772249e-42,5.998766041828526e-07
1.1911392932873936e-07,0.0505958752244895,9.968700781968903e-07,2.3784898088511006e-09,1.3924481230543037e-06,1.2524511334783726e-42,7.223392972874152e-05,0.938,1.7860809784514177e-21,0.006128941236101448,2.6671971875117706e-09,4.58670000011505e-09,4.222462831055449e-06,0.0,0.0,0.027760937392498103,0.00695363658887904,0.049962388551317516,5.486656309361294e-29,2.3186495808271216e-34,0.001994775621403752,7.4233939668471e-42,6.045566698496865e-07
1.1956307324722665e-07,0.0505958752244895,9.965658563455953e-07,2.382376185154282e-09,1.3922718102835005e-06,1.2750434436798868e-42,7.235555768293138e-05,0.938,1.8042678433506733e-21,0.00614476191647881,2.685844268901248e-09,4.575708467462597e-09,4.2199159202383595e-06,0.0,0.0,0.02774499810007006,0.006945759066293548,0.04996232310341544,5.589892136140509e-29,2.352704809451082e-34,0.0019947784500029633,7.590291355584008e-42,6.092521494387374e-07
1.2001221716571395e-07,0.0505958752244895,9.962577668417265e-07,2.386225357686507e-09,1.392087803065865e-06,1.297928182025619e-42,7.247667666982202e-05,0.938,1.8225494011741775e-21,0.006160546470883341,2.704524144481104e-09,4.564788743585597e-09,4.217375230546277e-06,0.0,0.0,0.02772909544785573,0.006937899488081506,0.049962257900361934,5.69457271626592e-29,2.3871059264951924e-34,0.001994781276253111,7.76013210563246e-42,6.139630008085662e-07
1.2046136108420124e-07,0.0505958752244895,9.959458768072068e-07,2.390037591515137e-09,1.3918962202733231e-06,1.3211074609602457e-42,7.259728927459584e-05,0.938,1.840925525346761e-21,0.006176295033692209,2.723236497072462e-09,4.553940105175307e-09,4.214840737286999e-06,0.0,0.0,0.027713229298732225,0.006930057787663065,0.04996219294082137,5.80071064173105e-29,2.4218547266409857e-34,0.001994784100111819,7.932952846408489e-42,6.186891818340408e-07
1.2091050500268853e-07,0.0505958752244895,9.956302523979866e-07,2.3938131510578025e-09,1.3916971792079229e-06,1.3445833919788988e-42,7.271739806418016e-05,0.938,1.8593960878256593e-21,0.006192007738583366,2.7419810114632286e-09,4.543161838888923e-09,4.212312415897918e-06,0.0,0.0,0.027697399516296538,0.006922233898803673,0.04996212822346834,5.9083185323836e-29,2.456953002150914e-34,0.0019947869215375426,8.108790445602771e-42,6.234306504075617e-07
1.2135964892117582e-07,0.0505958752244895,9.9531095881822e-07,2.3975523000603463e-09,1.3914907956218868e-06,1.3683580855486106e-42,7.283700558741648e-05,0.938,1.8779609591287965e-21,0.006207684718540224,2.760757374407637e-09,4.5324532411644564e-09,4.2097902419452985e-06,0.0,0.0,0.027681605964860655,0.006914427755611767,0.04996206374698748,6.017409035489573e-29,2.492402542840786e-34,0.001994789740489563,8.287682008679001e-42,6.28187364440268e-07
1.2180879283966311e-07,0.0505958752244895,9.949880603341855e-07,2.4012553015753773e-09,1.3912771837374157e-06,1.3924336510309629e-42,7.295611437522806e-05,0.938,1.896620008362795e-21,0.006223326105856307,2.7795652746255584e-09,4.521813618068756e-09,4.207274191123578e-06,0.0,0.0,0.02766584850944667,0.00690663929253649,0.049961999510073456,6.127994825299767e-29,2.5282051360527377e-34,0.0019947925569279673,8.469664878362703e-42,6.329592818632193e-07
1.222579367581504e-07,0.0505958752244895,9.946616202880637e-07,2.404922417941422e-09,1.3910564562662336e-06,1.4168121966059505e-42,7.307472694078509e-05,0.938,1.915373103250702e-21,0.006238932032139857,2.798404402801585e-09,4.511242285105029e-09,4.204764239254642e-06,0.0,0.0,0.02765012701578204,0.006898868444365427,0.049961935511430834,6.240088602618675e-29,2.5643625666287254e-34,0.0019947953708136378,8.654776634120712e-42,6.377463606285594e-07
1.227070806766377e-07,0.0505958752244895,9.943317011114059e-07,2.4085539107626652e-09,1.3908287244288965e-06,1.4414958291970393e-42,7.319284577966829e-05,0.938,1.9342201101594625e-21,0.006254502628318404,2.8172744515838733e-09,4.500738567090183e-09,4.202260362287158e-06,0.0,0.0,0.027634441350294765,0.006891115146222357,0.049961871749773984,6.353703094375756e-29,2.6008766168845505e-34,0.00199479818210824,8.843055091631457e-42,6.425485587106579e-07
1.2311131020327624e-07,0.0505958752244895,9.940318500722496e-07,2.411792011779496e-09,1.3906178677794416e-06,1.463973688229173e-42,7.329873264690793e-05,0.938,1.9512625996361268e-21,0.006268486065305957,2.8342836801612313e-09,4.491342480951905e-09,4.200012047280299e-06,0.0,0.0,0.027620354774611423,0.006884152129816485,0.04996181456585091,6.457266887324688e-29,2.634045642969254e-34,0.001994800710026956,9.015244677971195e-42,6.46883429284989e-07
1.235155397299148e-07,0.0505958752244895,9.937292750372331e-07,2.415001658648547e-09,1.3904015055077678e-06,1.486701907301248e-42,7.340422339767577e-05,0.938,1.9683809492572992e-21,0.006282441084908574,2.8513174857677207e-09,4.482000143945725e-09,4.197768616207797e-06,0.0,0.0,0.0276062970157253,0.006877203229828333,0.04996175757192921,6.562082102457957e-29,2.6675062683011987e-34,0.0019948032357896116,9.190058013600133e-42,6.51230481880963e-07
1.2387934630388949e-07,0.0505958752244895,9.93454664596991e-07,2.417866168841916e-09,1.3902021366896508e-06,1.5073726293831973e-42,7.349882786797124e-05,0.938,1.9838522416008624e-21,0.006294976383428014,2.866668742328607e-09,4.473637604642798e-09,4.195753689728673e-06,0.0,0.0,0.027593669591788075,0.006870961250852577,0.04996170643909263,6.657493473385686e-29,2.6978712179493998e-34,0.0019948055071107645,9.349656506605814e-42,6.551532195660896e-07
1.2424315287786418e-07,0.0505958752244895,9.93177914549126e-07,2.42070792185166e-09,1.389998427813553e-06,1.5282485017739662e-42,7.359311422095629e-05,0.938,1.999384826004003e-21,0.006307488808312301,2.8820395685977192e-09,4.4653178772304145e-09,4.193742692708742e-06,0.0,0.0,0.027581065362113896,0.006864730634596158,0.04996165545874979,6.753932866894076e-29,2.7284743532236563e-34,0.0019948077766452524,9.511423519491744e-42,6.590857776285045e-07
1.2460695945183888e-07,0.0505958752244895,9.928990559737863e-07,2.423527054817422e-09,1.3897904345324797e-06,1.5493306406869918e-42,7.368708374173046e-05,0.938,2.0149786283719493e-21,0.0063199784275379586,2.8974298059364953e-09,4.457040624150981e-09,4.191735612665639e-06,0.0,0.0,0.027568484257367253,0.006858511347373318,0.04996160463024034,6.851407106489503e-29,2.759316615094274e-34,0.001994810044374501,9.675379712220894e-42,6.630281337946433e-07
1.2497076602581358e-07,0.0505958752244895,9.926181195892025e-07,2.426323704519655e-09,1.3895782119007804e-06,1.5706201616288947e-42,7.378073770818916e-05,0.938,2.0306335740882267e-21,0.00633244530879888,2.912839296547328e-09,4.448805511481617e-09,4.1897324371699315e-06,0.0,0.0,0.027555926208503355,0.006852303355637909,0.04996155395290799,6.949923025942738e-29,2.790398943387345e-34,0.001994812310280241,9.841545845136466e-42,6.669802658030256e-07
1.2533457259978828e-07,0.0505958752244895,9.923351357559793e-07,2.4290980073737514e-09,1.389361814380368e-06,1.5921181793759442e-42,7.387407739107643e-05,0.938,2.0463495880236296e-21,0.006344889519507829,2.9282678834727184e-09,4.440612208892892e-09,4.187733153844891e-06,0.0,0.0,0.027543391146766606,0.0068461066259826505,0.049961503426100375,7.04948746914493e-29,2.8217222767767747e-34,0.001994814574344509,1.0009942778758758e-41,6.709421514046132e-07
1.2569837917376298e-07,0.0505958752244895,9.920501344813675e-07,2.4318500994243585e-09,1.3891412958468512e-06,1.6138258079509235e-42,7.396710405403739e-05,0.938,2.062126594545149e-21,0.006357311126797952,2.943715410594342e-09,4.4324603896114436e-09,4.1857377503661956e-06,0.0,0.0,0.027530879003689012,0.00683992112513839,0.04996145304916914,7.150107289964591e-29,2.853287552776507e-34,0.0019948168365496437,1.0180591473579052e-41,6.749137683631573e-07
1.2606218574773767e-07,0.0505958752244895,9.917631454234413e-07,2.4345801163397893e-09,1.3889167095956296e-06,1.6357441606002467e-42,7.405981895367029e-05,0.938,2.0779645175248007e-21,0.00636971019752427,2.959181722632088e-09,4.424349730351236e-09,4.183746214461731e-06,0.0,0.0,0.027518389711088605,0.006833746819973372,0.04996140282146976,7.251789352105074e-29,2.8850957077328313e-34,0.001994819096878277,1.0353512989852108e-41,6.788950944555475e-07
1.2642599232171237e-07,0.0505958752244895,9.91474197895178e-07,2.437288193406608e-09,1.3886881083479071e-06,1.6578743497714526e-42,7.415222333957789e-05,0.938,2.0938632803483724e-21,0.006382086798265161,2.9746666651430335e-09,4.416279911272786e-09,4.18175853391137e-06,0.0,0.0,0.027505923201067935,0.006827583677492504,0.049961352742361666,7.354540528962989e-29,2.9171476768168614e-34,0.0019948213553133364,1.052872848738593e-41,6.828861074721485e-07
1.2678979889568707e-07,0.0505958752244895,9.91183320868602e-07,2.4399744655243317e-09,1.3884555442566586e-06,1.68021748709099e-42,7.424431845441865e-05,0.938,2.1098228059241038e-21,0.006394440995323831,2.9901700845203722e-09,4.408250615952632e-09,4.179774696546704e-06,0.0,0.0,0.02749347940601251,0.00682143166483663,0.04996130281120813,7.458367703487234e-29,2.9494443940171145e-34,0.0019948236118380366,1.0706259225329922e-41,6.868867852171387e-07
1.2715360546966177e-07,0.0505958752244895,9.908905429787943e-07,2.4426390672002794e-09,1.388219068912521e-06,1.7027746833423632e-42,7.433610553395708e-05,0.938,2.1258430166913183e-21,0.006406772854729786,3.0056918279922874e-09,4.40026153131526e-09,4.1777946902507845e-06,0.0,0.0,0.02748105825858928,0.00681529074928182,0.04996125302737622,7.563277768038915e-29,2.9819867921322584e-34,0.0019948258664358766,1.0886126561960541e-41,6.908971055088379e-07
1.2751741204363647e-07,0.0505958752244895,9.905958925278314e-07,2.4452821325445517e-09,1.3879787333496367e-06,1.725547048444583e-42,7.442758580711405e-05,0.938,2.141923834628947e-21,0.00641908244224028,3.0212317436207807e-09,4.392312347592188e-09,4.1758185029579454e-06,0.0,0.0,0.02746865969174514,0.006809160898238636,0.04996120339023684,7.669277624251933e-29,3.014775802763964e-34,0.001994828119090639,1.1068351954465245e-41,6.949170461800349e-07
1.2788121861761116e-07,0.0505958752244895,9.902993974887792e-07,2.4479037952651493e-09,1.3877345880514259e-06,1.7485356914309564e-42,7.451876049601624e-05,0.938,2.1580651812639794e-21,0.006431369823341764,3.0367896803004428e-09,4.3844027582971476e-09,4.173846122653515e-06,0.0,0.0,0.027456283638705392,0.006803042079251441,0.049961153899164626,7.776374182894459e-29,3.047812356309909e-34,0.0019948303697863833,1.12529569587242e-41,6.989465850783071e-07
1.2824502519158586e-07,0.0505958752244895,9.90001085509575e-07,2.4505041886632083e-09,1.3874866829563076e-06,1.7717417204281736e-42,7.460963081604533e-05,0.938,2.1742669776798587e-21,0.006443635063251317,3.052365487757193e-09,4.376532460159517e-09,4.171877537373563e-06,0.0,0.0,0.027443930032972255,0.006796934259997684,0.04996110455353799,7.884574363731069e-29,3.0810973819568926e-34,0.001994832618507441,1.1439963229090286e-41,7.029857000663371e-07
1.2860883176556056e-07,0.0505958752244895,9.897009839167979e-07,2.4530834456283747e-09,1.3872350674633576e-06,1.7951662426357373e-42,7.470019797588681e-05,0.938,2.1905291445248115e-21,0.006455878226918076,3.067959016546957e-09,4.3687011530832255e-09,4.169912735204746e-06,0.0,0.0,0.02743159880832343,0.006790837408287192,0.04996105535273902,7.993885095385757e-29,3.1146318076740905e-34,0.001994834865238418,1.1629392518167e-41,7.070343690222236e-07
1.2897263833953526e-07,0.0505958752244895,9.893991197195334e-07,2.455641698634299e-09,1.3869797904379128e-06,1.8188103643056942e-42,7.479046317757822e-05,0.938,2.206851602020076e-21,0.006468099379024661,3.083570118054304e-09,4.360908540126025e-09,4.167951704284002e-06,0.0,0.0,0.02741928989881056,0.006784751492061481,0.04996100629615349,8.104313315205661e-29,3.1484165602064335e-34,0.0019948371099641807,1.182126667658469e-41,7.110925698397886e-07
1.2933644491350996e-07,0.0505958752244895,9.890955196131088e-07,2.458179079734251e-09,1.3867209002171132e-06,1.842675190722695e-42,7.4880427616557e-05,0.938,2.2232342699680653e-21,0.006480298583988563,3.0991986444910435e-09,4.353154327435633e-09,4.1659944327982935e-06,0.0,0.0,0.027407003238757794,0.006778676479393064,0.04996095738317086,8.215865969125655e-29,3.1824525650681103e-34,0.001994839352669865,1.2015607652774756e-41,7.151602804288797e-07
1.2970025148748465e-07,0.0505958752244895,9.887902099827294e-07,2.460695720556869e-09,1.3864584446153883e-06,1.8667618261843614e-42,7.497009248170796e-05,0.938,2.2396770677604785e-21,0.006492475905963565,3.1148444488947748e-09,4.345438224208774e-09,4.164040908984468e-06,0.0,0.0,0.02739473876276035,0.006772612338484752,0.04996090861318418,8.328550011533656e-29,3.216740746536197e-34,0.0019948415933408645,1.221243749274226e-41,7.192374787156676e-07
