Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38)
2.1363565153506477e-05,0.04836553141748826,7.705235449614986e-05,0.938,0.0,0.0,0.014000952587883076,0.0008577528151778826,0.04989872788127541,2.7669404643853484e-09,-7.161048065697866e-27,0.00199249263259702,1.2642078220776608e-30,-1.5101253981390283e-41,8.33015007414208e-07,3.0806406579907143e-19,0.018384932285699547,2.774975519004861e-07,1.1876618407728964e-09,3.7833064614519106e-06,7.578717206206525e-07,3.539304334273481e-08,2.3526826381071846e-32,-1.6428776821573947e-28,1.3238823723634874e-06,6.665605859328027e-05,6.679721488347369e-08
2.1390200833357354e-05,0.04836553141748826,7.701443161559035e-05,0.938,0.0,0.0,0.013997913496840762,0.000856184484404717,0.049898793946424366,2.77674934728818e-09,-7.161043950449281e-27,0.0019924861449416497,7.121510321568276e-31,-1.4835765849710583e-41,8.328352921031405e-07,3.0854735806566832e-19,0.01838800306175426,2.778256669028976e-07,1.1877198147690543e-09,3.7824917031817507e-06,7.578758524132472e-07,3.542915686252217e-08,1.8397224332711767e-32,1.6807828882969715e-28,1.3273395901432013e-06,6.662011651494547e-05,6.674670277541327e-08
2.141683651320823e-05,0.04836553141748826,7.69765966555153e-05,0.938,0.0,0.0,0.013994881334488889,0.0008546196994090408,0.049898859947086635,2.7865784323278376e-09,-7.161030253812724e-27,0.001992479646870145,-2.14054154667998e-30,-1.420444191410995e-41,8.326559874781595e-07,3.090306876634432e-19,0.01839106681033002,2.7815376012788717e-07,1.1877777737078158e-09,3.7816787927413477e-06,7.578799540342035e-07,3.5465268127571036e-08,-4.600589807751529e-32,5.097839748553104e-29,1.3308010989751194e-06,6.658420735450252e-05,6.669627230138319e-08
2.1443472193059106e-05,0.04836553141748826,7.69388493529176e-05,0.938,0.0,0.0,0.013991856079865934,0.0008530584495400514,0.04989892588333261,2.7964277288714163e-09,-7.161017384473265e-27,0.001992473138389036,1.1551862918118468e-30,-1.3623228987783484e-41,8.324770922956096e-07,3.095140541017095e-19,0.018394123552659243,2.784818316179051e-07,1.1878357172969434e-09,3.7808677243643863e-06,7.578840254882401e-07,3.550137713998288e-08,2.337868815542431e-32,-2.330411202995176e-28,1.3342668984435114e-06,6.654833117324562e-05,6.664592334807306e-08
2.1470107872909982e-05,0.04836553141748826,7.690118944578293e-05,0.938,0.0,0.0,0.013988837712095182,0.0008515007241897248,0.04989899175523302,2.806297246260393e-09,-7.161014479192499e-27,0.0019924666195048264,1.434910420674333e-30,-1.3453609541132945e-41,8.322986053168712e-07,3.099974575027013e-19,0.01839717330988855,2.788098814152119e-07,1.1878936452432967e-09,3.7800584923085193e-06,7.578880667806586e-07,3.5537483901857315e-08,3.181326515778523e-32,1.3267524040811578e-28,1.3377369881328277e-06,6.651248803170357e-05,6.659565580206967e-08
2.149674355276086e-05,0.04836553141748826,7.686361667308488e-05,0.938,0.0,0.0,0.013985826210384283,0.0008499465127925962,0.049899057562858756,2.8161869938106585e-09,-7.161002783279176e-27,0.0019924600902239977,-2.685931793506323e-30,-1.2949179029665182e-41,8.321205253083393e-07,3.1048089756451956e-19,0.018400216103079164,2.791379095618799e-07,1.1879515572563781e-09,3.779251090855177e-06,7.578920779173919e-07,3.5573588415292074e-08,-5.91985212306987e-32,1.6011812939005975e-28,1.3412113676276995e-06,6.647667798964543e-05,6.654546954986029e-08
2.1523379232611734e-05,0.04836553141748826,7.682613077478075e-05,0.938,0.0,0.0,0.013982821554024817,0.0008483958048255417,0.04989912330628104,2.8260969808125562e-09,-7.160987806292392e-27,0.0019924535505530063,8.112184024844963e-31,-1.2326615606692135e-41,8.319428510413993e-07,3.109643735940093e-19,0.01840325195320736,2.7946591609979425e-07,1.1880094530527193e-09,3.7784455143095328e-06,7.57896058904917e-07,3.5609690682383036e-08,2.048711455623936e-32,-2.835766883623477e-28,1.344690036512938e-06,6.644090110608597e-05,6.649536447783557e-08
2.155001491246261e-05,0.04836553141748826,7.678873149180713e-05,0.938,0.0,0.0,0.013979823722391874,0.0008468485898075613,0.04989918898557133,2.8360272165309164e-09,-7.160985808883771e-27,0.001992447000498284,2.3875298471734952e-30,-1.2230762516636636e-41,8.317655812923931e-07,3.114478857750616e-19,0.018406280881164895,2.797939010706543e-07,1.1880673323469845e-09,3.7776417570003793e-06,7.579000097502477e-07,3.564579070522414e-08,5.005901490342704e-32,4.6844223402713907e-29,1.3481729943735345e-06,6.640515743929137e-05,6.644534047229273e-08
2.1576650592313487e-05,0.04836553141748826,7.675141856607514e-05,0.938,0.0,0.0,0.013976832694943592,0.0008453048572995616,0.04989925460080132,2.845977710205096e-09,-7.160976093382382e-27,0.001992440440066238,-3.1533192158617827e-30,-1.1841654870386596e-41,8.315887148426015e-07,3.119314340101983e-19,0.01840930290775949,2.8012186451597465e-07,1.1881251948548285e-09,3.7768398132798892e-06,7.579039304610327e-07,3.5681888485907536e-08,-7.359671169985779e-32,2.9175425597137413e-28,1.3516602407946612e-06,6.636944704678456e-05,6.639539741943828e-08
2.1603286272164363e-05,0.04836553141748826,7.671419174046623e-05,0.938,0.0,0.0,0.013973848451220766,0.0008437645969041433,0.04989932015204297,2.855948471049012e-09,-7.160957700861107e-27,0.0019924338692632526,1.2745744595360127e-31,-1.1121200894590867e-41,8.314122504782179e-07,3.124150173557189e-19,0.018412318053715192,2.804498064770857e-07,1.188183040301656e-09,3.776039677523606e-06,7.579078210454424e-07,3.5717984026523603e-08,1.335176145012055e-32,-2.9224283917834956e-28,1.3551517753616696e-06,6.633376998535079e-05,6.634553520539122e-08
2.162992195201524e-05,0.04836553141748826,7.667705075882791e-05,0.938,0.0,0.0,0.0139708709708464,0.0008422277982653876,0.04989938563936848,2.865939508251177e-09,-7.160955873515661e-27,0.0019924272880956877,3.5510158304337306e-30,-1.1069436765919903e-41,8.312361869903159e-07,3.128986359710247e-19,0.01841532633967286,2.807777269951358e-07,1.1882408684103561e-09,3.775241344130347e-06,7.579116815121314e-07,3.5754077329160694e-08,7.372439328672587e-32,-1.0195406484248925e-28,1.3586475976600925e-06,6.629812631104297e-05,6.629575371618594e-08
2.1653894063881026e-05,0.04836553141748826,7.664369706101311e-05,0.938,0.0,0.0,0.013968197004396738,0.0008408476307665452,0.049899444523373,2.874948785593294e-09,-7.160951204225273e-27,0.0019924213561884003,-5.283853867058999e-31,-1.0910445775314588e-41,8.310780716053376e-07,3.1333392301953864e-19,0.018418027948729373,2.8107283716142657e-07,1.188292898653316e-09,3.774524380485938e-06,7.579151301891798e-07,3.57865593897865e-08,-1.4654152648826814e-32,1.3546147328490763e-28,1.36179750339662e-06,6.626607559590049e-05,6.625101930138222e-08
2.1677866175746812e-05,0.04836553141748826,7.661041250472614e-05,0.938,0.0,0.0,0.013965528485080337,0.0008394702514442664,0.0498995033557171,2.8839745008704567e-09,-7.160935885840012e-27,0.0019924154158955385,-3.5553575430082086e-31,-1.0333225814569779e-41,8.309202790805452e-07,3.1376923803081254e-19,0.01842072403277034,2.81367930021763e-07,1.1883449144314758e-09,3.7738088681863436e-06,7.579185544855678e-07,3.5819039640859444e-08,2.1145481708145482e-32,-4.8295710663522105e-28,1.3649508815581268e-06,6.62340520089861e-05,6.62063500981275e-08
2.17018382876126e-05,0.04836553141748826,7.65771969052213e-05,0.938,0.0,0.0,0.013962865398211514,0.0008380956528344276,0.049899562136453905,2.8930166607284595e-09,-7.16093561648413e-27,0.0019924094672216894,4.835247265200943e-30,-1.0359154944521262e-41,8.307628085446811e-07,3.1420458073164135e-19,0.018423414606671757,2.8166300560576714e-07,1.188396915552393e-09,3.7730948031960837e-06,7.579219544086893e-07,3.585151808389848e-08,1.070344478145975e-31,-3.122685893572891e-28,1.3681077318428413e-06,6.62020555896622e-05,6.616174602317637e-08
2.1725810399478385e-05,0.04836553141748826,7.654405007837567e-05,0.938,0.0,0.0,0.013960207729157468,0.0008367238274995961,0.049899620865636686,2.902075271796517e-09,-7.160940474821953e-27,0.0019924035101714244,-1.4739923728157008e-30,-1.0595313181386232e-41,8.30605659129632e-07,3.1463995185467116e-19,0.018426099685256058,2.8195806394294395e-07,1.188448901812677e-09,3.7723821814945153e-06,7.579253299663506e-07,3.588399472042109e-08,-7.942251666820458e-32,7.602483359892474e-28,1.3712680539491076e-06,6.6170086376824e-05,6.611720699323478e-08
2.1749782511344172e-05,0.04836553141748826,7.651097184068675e-05,0.938,0.0,0.0,0.013957555463338068,0.0008353547680289088,0.04989967954331889,2.9111503406872896e-09,-7.160910811012948e-27,0.0019923975447493016,-1.1177018998869485e-30,-9.477270836717992e-42,8.3044882997042e-07,3.1507535033479864e-19,0.018428779283292417,2.8225310506268247e-07,1.1885008730224352e-09,3.771670999075765e-06,7.579286811667838e-07,3.591646955194322e-08,-1.0889148870085091e-32,1.429422318593849e-28,1.374431847575391e-06,6.613814440890268e-05,6.607273292496206e-08
2.177129787683771e-05,0.04836553141748826,7.648134183222229e-05,0.938,0.0,0.0,0.013955179600098502,0.0008341283637218446,0.049899732163695726,2.919309384278402e-09,-7.160892919177445e-27,0.0019923921835595057,2.287038143891812e-30,-8.836579682816264e-42,8.303083452125836e-07,3.154661507631556e-19,0.018431179611967833,2.8251789469331733e-07,1.1885475050693038e-09,3.7710339234380057e-06,7.579316681905514e-07,3.5945614712706306e-08,5.361253349558693e-32,-2.999125045249516e-28,1.3772743603409347e-06,6.610949919724196e-05,6.603287196367399e-08
2.179281324233125e-05,0.04836553141748826,7.645176679565322e-05,0.938,0.0,0.0,0.013952808067187293,0.0008329041761479732,0.04989978474266901,2.927481695306652e-09,-7.160901411717908e-27,0.0019923868156328096,-6.93256753127227e-30,-9.260735003794451e-42,8.301681171169975e-07,3.1585697377279097e-19,0.018433575548323772,2.8278267049935487e-07,1.1885941246987365e-09,3.770398001103823e-06,7.579346356068477e-07,3.59747584217924e-08,-2.785770869540357e-31,1.2755690065932708e-27,1.380119669079609e-06,6.608087599006775e-05,6.599306320385188e-08
2.1814235296251655e-05,0.04836553141748826,7.642237450967278e-05,0.938,0.0,0.0,0.013950451111399071,0.0008316874949148449,0.0498998370525127,2.935631749197678e-09,-7.160866886156455e-27,0.001992381464296769,-1.2860717962206912e-30,-7.992407648459066e-42,8.30028751567856e-07,3.162461229796678e-19,0.018435956740265488,2.830462842657519e-07,1.1886405296704999e-09,3.76976597971655e-06,7.579375706799888e-07,3.6003774294218387e-08,-1.9720565586178167e-32,3.8676304126823505e-28,1.3829554153835658e-06,6.60523988091624e-05,6.59534788960692e-08
2.183565735017206e-05,0.04836553141748826,7.639303646022344e-05,0.938,0.0,0.0,0.013948098427850572,0.000830473000752612,0.04989988932138828,2.943794965074947e-09,-7.160839832180415e-27,0.0019923761062885827,9.373134035282728e-30,-7.021209886390152e-42,8.298896392368892e-07,3.1663529336264275e-19,0.018438333598780297,2.8330988436869964e-07,1.1886869220668314e-09,3.7691350959904165e-06,7.579404863286167e-07,3.603278872969478e-08,3.4757156984508714e-31,-1.517235596605029e-27,1.3857939330303776e-06,6.602394349510698e-05,6.591394621853231e-08
2.1857079404092467e-05,0.04836553141748826,7.636375251838386e-05,0.938,0.0,0.0,0.013945750006309128,0.0008292606884595389,0.04989994154933441,2.95197134760279e-09,-7.160864796987293e-27,0.001992370741611452,-1.6274486519017433e-30,-8.11699359844119e-42,8.297507795170386e-07,3.1702448598125474e-19,0.018440706134233664,2.835734708287915e-07,1.1887333017509818e-09,3.768505347115353e-06,7.579433825596583e-07,3.606180172929991e-08,-1.231923210716598e-31,3.958262049957585e-29,1.388635221805254e-06,6.599551007381953e-05,6.587446511162794e-08
2.1878501458012873e-05,0.04836553141748826,7.633452255561941e-05,0.938,0.0,0.0,0.013943405836574798,0.000828050552850405,0.04989999373638976,2.960160901435062e-09,-7.160868918061269e-27,0.00199236537026857,-8.623861858573282e-30,-8.38524159089374e-42,8.29612171803211e-07,3.1741369996987846e-19,0.018443074356957932,2.838370436665481e-07,1.1887796685921064e-09,3.7678767302904853e-06,7.579462593802532e-07,3.609081329411146e-08,-3.1553431371230057e-31,1.5319451832961376e-27,1.3914792814934812e-06,6.59670985709329e-05,6.583503551571851e-08
2.189992351193328e-05,0.04836553141748826,7.63053464437809e-05,0.938,0.0,0.0,0.01394106590848024,0.0008268425887564398,0.049900045882593135,2.968363631215146e-09,-7.160823528567147e-27,0.001992359992263118,6.421011174187338e-30,-6.695852355959787e-42,8.294738154922444e-07,3.178029341417294e-19,0.018445438277252434,2.8410060290241897e-07,1.1888260224639303e-09,3.7672492427241617e-06,7.57949116797682e-07,3.6119823425206154e-08,3.265023198937851e-31,-7.054050306992336e-28,1.3943261118804193e-06,6.593870901179649e-05,6.579565737114348e-08
2.1921345565853685e-05,0.04836553141748826,7.627622405510307e-05,0.938,0.0,0.0,0.01393873021189055,0.0008256367910252516,0.04990009798798342,2.9765795415759686e-09,-7.160821120304673e-27,0.0019923546075982707,6.396524242880924e-30,-6.714377717061125e-42,8.293357099828816e-07,3.181921895948492e-19,0.018447797905383697,2.843641485567821e-07,1.1888723632328684e-09,3.7666228816338707e-06,7.579519548194475e-07,3.6148832123659837e-08,1.991752092527348e-31,-1.4172263076564616e-27,1.3971757127515051e-06,6.59103414214779e-05,6.575633061821974e-08
2.194276761977409e-05,0.04836553141748826,7.624715526220328e-05,0.938,0.0,0.0,0.013936398736703192,0.0008244331545207747,0.04990015005259958,2.9848086371400118e-09,-7.160858091914394e-27,0.0019923492162771915,-3.525577701779004e-30,-8.285029160905013e-42,8.291978546758103e-07,3.1858146670383423e-19,0.018450153251585465,2.846276806499447e-07,1.1889186907661182e-09,3.7659976442461524e-06,7.579547734533338e-07,3.6177839390547595e-08,-1.4702775210755556e-31,5.086081906648153e-28,1.40002808389225e-06,6.588199582476437e-05,6.571705519724235e-08
2.1962047468302456e-05,0.04836553141748826,7.622103906800904e-05,0.938,0.0,0.0,0.013934304010009738,0.000823351725283717,0.04990019687592453,2.9922261003084764e-09,-7.160836808113883e-27,0.0019923443583997505,3.1730145719747424e-30,-7.535411781631372e-42,8.290739983286192e-07,3.1893183329458697e-19,0.0184522694105493,2.8486484795569153e-07,1.1889603741294585e-09,3.7654358890780084e-06,7.579572936537443e-07,3.6203944707646105e-08,2.114845411273383e-31,-5.865989441872864e-29,1.4025975863222654e-06,6.585650361251678e-05,6.568175115781409e-08
2.198132731683082e-05,0.04836553141748826,7.619496609119764e-05,0.938,0.0,0.0,0.013932212687175658,0.0008222720387718812,0.0499002436662826,2.999654250582412e-09,-7.160810661202214e-27,0.0019923394951356106,2.833548096371064e-30,-6.609389259278274e-42,8.289503437271675e-07,3.1928221648865484e-19,0.018454382116827834,2.8510200430796206e-07,1.1890020465793569e-09,3.76487503986083e-06,7.579597981622511e-07,3.623004886682993e-08,5.076482125333234e-32,-7.679973077290309e-28,1.4051693323407747e-06,6.583102925262047e-05,6.564648860533166e-08
2.2000607165359185e-05,0.04836553141748826,7.61689362396962e-05,0.938,0.0,0.0,0.013930124760902801,0.0008211940912746954,0.049900290423702365,3.007093091309959e-09,-7.160827657918553e-27,0.0019923346264870585,-4.8125575388236616e-30,-7.394522684353252e-42,8.288268904385125e-07,3.1963261688495097e-19,0.01845649137781406,2.8533914972141417e-07,1.1890437080194532e-09,3.7643150945915475e-06,7.579622869849028e-07,3.6256151868881066e-08,-2.4206038235083258e-31,5.160120270697681e-28,1.4077433217915722e-06,6.58055727625703e-05,6.561126749622894e-08
2.201988701388755e-05,0.04836553141748826,7.614294942167958e-05,0.938,0.0,0.0,0.013928040223913925,0.0008201178790921385,0.0499003371482125,3.0145426258324314e-09,-7.160822323747125e-27,0.0019923297524563756,1.492144759366767e-30,-7.28456556327562e-42,8.287036380309613e-07,3.19983033471293e-19,0.01845859720087981,2.855762842106602e-07,1.1890853583640893e-09,3.763756051272988e-06,7.579647601278851e-07,3.6282253714581206e-08,1.848310106302398e-31,3.190304224874612e-28,1.4103195545185026e-06,6.578013415968107e-05,6.557608778692762e-08
2.2039166862415914e-05,0.04836553141748826,7.611700554556954e-05,0.938,0.0,0.0,0.0139259590689526,0.0008190433985346967,0.04990038383984166,3.0220028574843283e-09,-7.160797100977216e-27,0.0019923248730458385,3.2520828651188346e-30,-6.398150145240314e-42,8.28580586074034e-07,3.2033346621412893e-19,0.01846069959337584,2.858134077902667e-07,1.1891269975214659e-09,3.763197907913903e-06,7.579672175974627e-07,3.630835440471197e-08,7.152754476306296e-32,-7.234978130181158e-28,1.4128980303654595e-06,6.575471346108876e-05,6.554094943383799e-08
2.2056518726091442e-05,0.04836553141748826,7.609369269690933e-05,0.938,0.0,0.0,0.013924088915140222,0.0008180778435315197,0.04990042583421845,3.0287262147671726e-09,-7.16079913681927e-27,0.0019923204769784542,-1.6496026389353816e-30,-6.59292712922001e-42,8.28470010343296e-07,3.206488701184917e-19,0.018462588819543664,2.860268096961734e-07,1.1891644631185791e-09,3.762696346714973e-06,7.579694159246247e-07,3.633184403846325e-08,-1.4658969001209309e-31,-1.062244763132074e-28,1.4152205763663614e-06,6.573185015454932e-05,6.550936023958241e-08
2.207387058976697e-05,0.04836553141748826,7.607041449079953e-05,0.938,0.0,0.0,0.013922221489648447,0.0008171136854897085,0.04990046780200596,3.0354582418415466e-09,-7.160799029623095e-27,0.0019923160765568755,-5.845323141470909e-31,-6.700922507947423e-42,8.283595963178132e-07,3.2096428717271474e-19,0.01846447527821636,2.862402027875896e-07,1.189201919515141e-09,3.762195511431542e-06,7.579716015662945e-07,3.6355332737404785e-08,4.8716661766579614e-32,3.156073251885374e-28,1.417544939054347e-06,6.570900137646905e-05,6.547780447674931e-08
2.20912224534425e-05,0.04836553141748826,7.604717086098904e-05,0.938,0.0,0.0,0.013920356787230253,0.0008161509217412729,0.04990050974322518,3.04219894112417e-09,-7.160785016986547e-27,0.0019923116717827484,1.3657915377946325e-30,-6.25722758691345e-42,8.282493436863185e-07,3.2127971708350915e-19,0.018466358974709184,2.864535870750407e-07,1.1892393666470176e-09,3.7616954006240724e-06,7.579737745272929e-07,3.6378820502105256e-08,6.140878233983461e-32,-1.2790134697330847e-28,1.4198711183157173e-06,6.568616713897267e-05,6.544628211353974e-08
